datetime,len_sum,smallest,largest,count_sum,occupied,0xffff,0xbfb8,0x0000,0x0e91,0xab52,0x0cd0,0x469a,0x6493,0xdfb8,0x0e910db012dbfe91
2021-02-03 12:58:49,8081,19,215,158,1,36,56,47,7,7,0,0,5,0,0
2021-02-03 13:03:49,7596,19,213,152,1,41,50,47,0,0,8,6,0,0,0
2021-02-03 13:08:49,31212,19,215,712,1,42,299,168,6,8,153,32,4,0,0
2021-02-03 13:13:49,13418,19,213,292,1,41,112,79,0,0,46,14,0,0,0
2021-02-03 13:18:49,13423,19,213,250,1,60,92,64,19,8,0,0,7,0,0
2021-02-03 13:23:49,7186,19,213,144,1,41,44,45,0,0,7,7,0,0,0
2021-02-03 13:28:49,9632,19,215,192,1,43,70,57,8,9,0,0,5,0,0
2021-02-03 13:33:49,8134,19,213,160,1,42,51,52,0,0,7,8,0,0,0
2021-02-03 13:38:49,12638,19,215,276,1,41,77,93,7,7,11,32,8,0,0
2021-02-03 13:43:49,6369,85,213,122,1,42,41,39,0,0,0,0,0,0,0
2021-02-03 13:48:49,10363,19,213,210,1,38,73,63,7,9,8,7,5,0,0
2021-02-03 13:53:49,6369,85,213,122,1,42,40,40,0,0,0,0,0,0,0
2021-02-03 13:58:49,10988,19,215,220,1,42,77,66,8,8,7,7,5,0,0
2021-02-03 14:03:49,6216,85,213,120,1,42,39,39,0,0,0,0,0,0,0
2021-02-03 14:08:49,11588,19,215,232,1,42,81,69,9,9,8,6,8,0,0
2021-02-03 14:13:49,6369,85,213,122,1,42,40,40,0,0,0,0,0,0,0
2021-02-03 14:18:49,11982,19,213,240,1,54,85,68,6,8,7,5,7,0,0
2021-02-03 14:23:49,6892,85,213,132,1,47,44,41,0,0,0,0,0,0,0
2021-02-03 14:28:49,11565,19,215,230,1,44,81,70,7,9,7,7,5,0,0
2021-02-03 14:33:49,6111,85,213,118,1,42,38,38,0,0,0,0,0,0,0
2021-02-03 14:38:49,10053,19,215,202,1,39,66,61,5,7,8,7,9,0,0
2021-02-03 14:43:49,5784,85,173,112,1,39,37,36,0,0,0,0,0,0,0
2021-02-03 14:48:49,10821,19,213,218,1,42,76,66,6,8,8,5,7,0,0
2021-02-03 14:53:49,6111,85,213,118,1,42,38,38,0,0,0,0,0,0,0
2021-02-03 14:58:49,10857,19,215,218,1,40,77,65,8,8,8,7,5,0,0
2021-02-03 15:03:49,6121,85,213,118,1,41,38,39,0,0,0,0,0,0,0
2021-02-03 15:08:49,25319,19,215,622,1,42,127,227,7,6,49,156,8,0,0
2021-02-03 15:13:49,11621,19,213,254,0,41,74,86,0,0,20,24,9,0,0
2021-02-03 15:18:49,8836,19,213,172,0,41,62,52,6,7,0,0,4,0,0
2021-02-03 15:23:49,13867,19,215,290,1,50,108,78,0,0,37,7,10,0,0
2021-02-03 15:28:49,8729,19,213,174,1,40,64,51,7,8,0,0,4,0,0
2021-02-03 15:33:49,7744,19,213,152,1,41,49,47,0,0,8,7,0,0,0
2021-02-03 15:38:49,9642,19,215,184,1,41,65,57,7,7,0,0,7,0,0
2021-02-03 15:43:49,7258,19,173,148,1,41,47,45,0,0,8,7,0,0,0
2021-02-03 15:48:49,8997,19,215,182,1,43,66,51,6,12,0,0,4,0,0
2021-02-03 15:53:49,7672,19,213,152,1,42,48,47,0,0,8,7,0,0,0
2021-02-03 15:58:49,9585,19,215,190,1,42,67,59,6,8,0,0,8,0,0
2021-02-03 16:03:49,10667,19,173,226,1,42,85,60,0,25,7,7,0,0,0
2021-02-03 16:08:49,9076,19,215,180,1,41,63,55,9,5,0,0,7,0,0
2021-02-03 16:13:49,8445,19,213,170,1,41,58,50,0,5,9,7,0,0,0
2021-02-03 16:18:49,7803,19,215,150,1,42,49,48,6,0,0,0,5,0,0
2021-02-03 16:23:49,9106,19,213,180,1,41,65,53,0,8,8,5,0,0,0
2021-02-03 16:28:49,10358,19,215,204,1,58,70,61,8,0,0,0,7,0,0
2021-02-03 16:33:49,8894,19,213,176,1,42,61,49,0,8,9,7,0,0,0
2021-02-03 16:38:49,7773,19,215,154,1,41,50,49,7,0,0,0,7,0,0
2021-02-03 16:43:49,13823,19,213,306,1,39,104,89,0,9,35,24,6,0,0
2021-02-03 16:48:49,8146,19,215,156,0,40,53,52,6,0,0,0,5,0,0
2021-02-03 16:53:49,8502,19,213,172,0,40,59,50,0,8,8,7,0,0,0
2021-02-03 16:58:49,8060,19,215,160,0,40,52,52,8,0,0,0,8,0,0
2021-02-03 17:03:49,8547,19,213,170,0,42,58,49,0,7,7,7,0,0,0
2021-02-03 17:08:49,8297,19,215,162,0,39,56,52,8,0,0,0,7,0,0
2021-02-03 17:13:49,9061,19,213,182,0,41,64,54,0,8,8,7,0,0,0
2021-02-03 17:18:49,7646,19,215,152,0,43,50,50,4,0,0,0,5,0,0
2021-02-03 17:23:49,9135,19,215,0,0,39,58,53,0,7,9,8,4,0,0
