datetime,len_sum,smallest,largest,count_sum,0xffff,0xbfb8,0x0000,0xbfb8,0x0e91,0x0000,0x0e91,0xab52,0xab52,0x0cd0,0x0cd0,0x469a,0x469a,0x6493,0x6493,0xdfb8,0x0e910db012dbfe91
2021-02-03 08:50:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 08:50:49,628,85,173,6,3,2,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 08:51:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 08:51:49,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 08:52:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 08:52:49,543,85,173,5,3,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 08:53:19,1534,85,213,14,8,9,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 08:53:49,285,95,95,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 08:54:19,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 08:54:49,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 08:55:19,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 08:55:49,743,85,173,7,4,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 08:56:19,380,95,95,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 08:56:49,3396,19,213,34,3,15,7,17,0,10,0,6,2,6,2,0,0,0,0,0,0
2021-02-03 08:57:19,840,19,167,10,3,2,3,0,0,5,0,0,0,0,0,5,2,0,0,0,0
2021-02-03 08:57:49,465,85,95,5,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 08:58:19,2455,19,173,27,8,10,7,6,5,8,2,0,0,0,0,0,0,5,3,0,0
2021-02-03 08:58:49,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 08:59:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 08:59:49,285,95,95,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 09:00:19,638,85,173,6,4,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
