datetime,len_sum,smallest,largest,count_sum,occupied,0xffff,0xbfb8,0x0000,0x0e91,0xab52,0x0cd0,0x469a,0x6493,0xdfb8,0x0e910db012dbfe91
2021-02-03 12:32:49,5314,85,213,100,0,34,33,33,0,0,0,0,0,0,0
2021-02-03 12:36:49,8790,85,215,152,0,32,53,49,3,4,4,3,4,0,0
2021-02-03 12:40:49,4045,85,173,78,0,29,24,25,0,0,0,0,0,0,0
2021-02-03 12:44:49,5103,85,213,98,0,35,32,31,0,0,0,0,0,0,0
2021-02-03 12:48:49,9162,85,213,160,1,33,57,52,3,4,4,4,3,0,0
2021-02-03 12:52:49,11169,85,213,194,1,35,70,63,0,0,16,4,6,0,0
2021-02-03 12:56:49,6748,85,215,120,1,29,43,37,4,4,0,0,3,0,0
2021-02-03 13:00:49,4045,85,173,78,0,29,23,26,0,0,0,0,0,0,0
2021-02-03 13:04:49,6798,85,213,124,0,34,43,40,0,0,4,3,0,0,0
2021-02-03 13:08:49,27770,85,215,460,0,34,195,142,3,4,64,16,2,0,0
2021-02-03 13:12:49,11630,85,213,200,0,33,77,65,0,0,18,7,0,0,0
2021-02-03 13:16:49,11865,85,213,206,0,53,77,53,15,4,0,0,4,0,0
2021-02-03 13:20:49,5481,85,213,102,0,31,31,32,0,0,4,4,0,0,0
2021-02-03 13:24:49,5361,85,213,102,0,33,34,35,0,0,0,0,0,0,0
2021-02-03 13:28:49,7730,85,215,140,0,35,50,45,3,4,0,0,3,0,0
2021-02-03 13:32:49,6992,85,213,128,0,35,42,42,0,0,4,5,0,0,0
2021-02-03 13:36:49,10840,85,215,188,0,33,56,67,3,4,4,16,5,0,0
2021-02-03 13:40:49,4528,85,173,88,0,34,27,27,0,0,0,0,0,0,0
2021-02-03 13:44:49,4973,85,213,94,0,29,33,32,0,0,0,0,0,0,0
2021-02-03 13:48:49,9088,85,213,156,0,32,55,51,4,4,4,4,2,0,0
2021-02-03 13:52:49,5246,85,213,100,0,34,33,33,0,0,0,0,0,0,0
2021-02-03 13:56:49,9608,85,215,168,0,35,60,54,4,4,4,4,3,0,0
2021-02-03 14:00:49,4673,85,213,90,0,34,28,28,0,0,0,0,0,0,0
2021-02-03 14:04:49,4865,85,173,94,0,31,31,32,0,0,0,0,0,0,0
2021-02-03 14:08:49,10104,85,215,172,0,34,61,56,5,4,4,3,5,0,0
2021-02-03 14:12:49,5161,85,213,98,0,34,32,32,0,0,0,0,0,0,0
2021-02-03 14:16:49,9431,85,213,166,0,34,60,54,3,4,4,3,4,0,0
2021-02-03 14:20:49,6729,85,213,130,0,52,44,34,0,0,0,0,0,0,0
2021-02-03 14:24:49,4760,85,173,92,0,31,30,31,0,0,0,0,0,0,0
2021-02-03 14:28:49,9910,85,215,172,0,36,61,58,3,4,3,4,3,0,0
2021-02-03 14:32:49,5083,85,213,98,0,35,32,31,0,0,0,0,0,0,0
2021-02-03 14:36:49,8950,85,215,156,0,32,52,51,3,4,4,4,6,0,0
2021-02-03 14:40:49,4088,85,173,80,0,31,25,24,0,0,0,0,0,0,0
2021-02-03 14:44:49,4570,85,173,88,0,29,29,30,0,0,0,0,0,0,0
2021-02-03 14:48:49,9489,85,213,166,0,35,59,54,3,4,4,3,4,0,0
2021-02-03 14:52:49,4988,85,213,96,0,34,31,31,0,0,0,0,0,0,0
2021-02-03 14:56:49,9811,85,215,170,0,34,61,56,4,4,4,4,3,0,0
2021-02-03 15:00:49,4683,85,213,90,0,33,29,28,0,0,0,0,0,0,0
2021-02-03 15:04:49,4407,85,173,86,1,30,27,29,0,0,0,0,0,0,0
2021-02-03 15:08:49,21973,85,215,366,1,34,85,138,4,3,20,77,5,0,0
2021-02-03 15:12:49,10061,85,213,178,1,34,56,63,0,0,8,12,5,0,0
2021-02-03 15:16:49,7866,85,213,140,1,34,51,46,3,4,0,0,2,0,0
2021-02-03 15:20:49,10246,85,215,176,1,29,63,58,0,0,16,4,6,0,0
2021-02-03 15:24:49,7374,85,173,136,1,42,50,38,4,0,0,0,2,0,0
2021-02-03 15:28:49,6119,85,213,114,0,33,42,35,0,4,0,0,0,0,0
2021-02-03 15:32:49,6688,85,213,120,0,34,39,39,0,0,4,4,0,0,0
2021-02-03 15:36:49,8548,85,215,148,0,34,54,48,4,4,0,0,4,0,0
2021-02-03 15:40:49,5849,85,173,110,0,33,35,34,0,0,4,4,0,0,0
2021-02-03 15:44:49,6081,85,215,110,0,34,37,34,3,0,0,0,2,0,0
2021-02-03 15:48:49,5810,85,213,108,0,31,38,34,0,5,0,0,0,0,0
2021-02-03 15:52:49,6616,85,213,120,0,35,39,38,0,0,4,4,0,0,0
2021-02-03 15:56:49,6922,85,215,128,0,34,43,43,3,0,0,0,5,0,0
2021-02-03 16:00:49,7316,85,213,132,0,33,45,42,0,4,4,4,0,0,0
2021-02-03 16:04:49,10654,85,215,184,0,35,72,56,5,12,0,0,4,0,0
2021-02-03 16:08:49,4580,85,173,88,0,30,28,30,0,0,0,0,0,0,0
2021-02-03 16:12:49,6793,85,213,122,0,34,41,38,0,0,5,4,0,0,0
2021-02-03 16:16:49,7229,85,215,130,0,34,45,43,3,2,0,0,3,0,0
2021-02-03 16:20:49,6480,85,173,120,0,35,40,38,0,0,4,3,0,0,0
2021-02-03 16:24:49,8970,85,215,160,0,42,57,49,4,4,0,0,4,0,0
2021-02-03 16:28:49,5632,85,173,108,0,37,37,34,0,0,0,0,0,0,0
2021-02-03 16:32:49,6793,85,213,122,0,34,41,38,0,0,5,4,0,0,0
2021-02-03 16:36:49,7324,85,215,132,0,33,46,40,4,5,0,0,4,0,0
