2016-11-10T09:19:48.%f,451
2016-11-10T09:19:50.%f,450
2016-11-10T09:19:50.%f,592
2016-11-10T09:19:51.%f,592
2016-11-10T09:19:51.%f,518
2016-11-10T09:19:51.%f,518
2016-11-10T09:19:52.%f,534
2016-11-10T09:19:52.%f,592
2016-11-10T09:19:52.%f,518
2016-11-10T09:19:52.%f,451
2016-11-10T09:19:56.%f,533
2016-11-10T09:20:00.%f,534
2016-11-10T09:20:01.%f,518
2016-11-10T09:20:05.%f,598
2016-11-10T09:20:14.%f,533
2016-11-10T09:20:18.%f,534
2016-11-10T09:20:19.%f,598
2016-11-10T09:20:19.%f,451
2016-11-10T09:20:21.%f,451
2016-11-10T09:20:21.%f,518
2016-11-10T09:20:27.%f,533
2016-11-10T09:20:36.%f,534
2016-11-10T09:20:37.%f,451
2016-11-10T09:20:38.%f,451
2016-11-10T09:20:39.%f,518
2016-11-10T09:20:39.%f,592
2016-11-10T09:20:39.%f,534
2016-11-10T09:20:40.%f,451
2016-11-10T09:20:41.%f,534
2016-11-10T09:20:41.%f,518
2016-11-10T09:20:41.%f,451
2016-11-10T09:20:41.%f,451
2016-11-10T09:20:42.%f,451
2016-11-10T09:20:42.%f,518
2016-11-10T09:20:42.%f,518
2016-11-10T09:20:43.%f,518
2016-11-10T09:20:44.%f,533
2016-11-10T09:20:44.%f,592
2016-11-10T09:20:46.%f,533
2016-11-10T09:20:55.%f,451
2016-11-10T09:20:57.%f,598
2016-11-10T09:21:03.%f,533
2016-11-10T09:21:05.%f,510
2016-11-10T09:21:14.%f,533
2016-11-10T09:21:15.%f,534
2016-11-10T09:21:15.%f,451
2016-11-10T09:21:15.%f,518
2016-11-10T09:21:15.%f,449
2016-11-10T09:21:16.%f,449
2016-11-10T09:21:16.%f,449
2016-11-10T09:21:21.%f,533
2016-11-10T09:21:21.%f,523
2016-11-10T09:21:28.%f,533
2016-11-10T09:21:30.%f,629
2016-11-10T09:21:30.%f,510
2016-11-10T09:21:38.%f,534
2016-11-10T09:21:38.%f,518
2016-11-10T09:21:44.%f,533
2016-11-10T09:21:46.%f,518
2016-11-10T09:21:48.%f,518
2016-11-10T09:21:57.%f,629
2016-11-10T09:22:01.%f,533
2016-11-10T09:22:03.%f,510
2016-11-10T09:22:03.%f,518
2016-11-10T09:22:05.%f,518
2016-11-10T09:22:05.%f,518
2016-11-10T09:22:07.%f,518
2016-11-10T09:22:08.%f,534
2016-11-10T09:22:09.%f,592
2016-11-10T09:22:09.%f,517
2016-11-10T09:22:20.%f,533
2016-11-10T09:22:32.%f,630
2016-11-10T09:22:33.%f,534
2016-11-10T09:22:35.%f,534
2016-11-10T09:22:36.%f,518
2016-11-10T09:22:41.%f,510
2016-11-10T09:22:45.%f,518
2016-11-10T09:22:46.%f,592
2016-11-10T09:22:54.%f,533
2016-11-10T09:22:59.%f,533
2016-11-10T09:23:08.%f,534
2016-11-10T09:23:08.%f,638
2016-11-10T09:23:08.%f,638
2016-11-10T09:23:09.%f,518
2016-11-10T09:23:09.%f,518
2016-11-10T09:23:09.%f,450
2016-11-10T09:23:10.%f,450
2016-11-10T09:23:17.%f,533
2016-11-10T09:23:25.%f,592
2016-11-10T09:23:27.%f,533
2016-11-10T09:23:29.%f,533
2016-11-10T09:23:35.%f,533
2016-11-10T09:23:41.%f,529
2016-11-10T09:23:41.%f,592
2016-11-10T09:23:43.%f,533
2016-11-10T09:23:43.%f,592
2016-11-10T09:23:43.%f,517
2016-11-10T09:23:45.%f,592
2016-11-10T09:23:45.%f,518
2016-11-10T09:23:46.%f,534
2016-11-10T09:23:47.%f,510
2016-11-10T09:23:49.%f,592
2016-11-10T09:23:53.%f,518
2016-11-10T09:23:56.%f,534
2016-11-10T09:23:57.%f,534
2016-11-10T09:23:58.%f,518
2016-11-10T09:23:58.%f,518
2016-11-10T09:24:02.%f,534
2016-11-10T09:24:15.%f,590
2016-11-10T09:24:16.%f,592
2016-11-10T09:24:16.%f,518
2016-11-10T09:24:16.%f,638
2016-11-10T09:24:16.%f,517
2016-11-10T09:24:17.%f,592
2016-11-10T09:24:18.%f,592
2016-11-10T09:24:19.%f,592
2016-11-10T09:24:20.%f,451
2016-11-10T09:24:20.%f,451
2016-11-10T09:24:21.%f,637
2016-11-10T09:24:21.%f,533
2016-11-10T09:24:21.%f,637
2016-11-10T09:24:21.%f,629
2016-11-10T09:24:21.%f,628
2016-11-10T09:24:21.%f,450
2016-11-10T09:24:21.%f,518
2016-11-10T09:24:21.%f,591
2016-11-10T09:24:21.%f,518
2016-11-10T09:24:21.%f,518
2016-11-10T09:24:21.%f,518
2016-11-10T09:24:21.%f,532
2016-11-10T09:24:22.%f,534
2016-11-10T09:24:22.%f,518
2016-11-10T09:24:22.%f,592
2016-11-10T09:24:23.%f,518
2016-11-10T09:24:23.%f,591
2016-11-10T09:24:23.%f,533
2016-11-10T09:24:23.%f,450
2016-11-10T09:24:23.%f,451
2016-11-10T09:24:24.%f,534
2016-11-10T09:24:24.%f,592
2016-11-10T09:24:24.%f,451
2016-11-10T09:24:25.%f,451
2016-11-10T09:24:27.%f,451
2016-11-10T09:24:27.%f,451
2016-11-10T09:24:28.%f,450
2016-11-10T09:24:28.%f,450
2016-11-10T09:24:28.%f,518
2016-11-10T09:24:30.%f,592
2016-11-10T09:24:32.%f,534
2016-11-10T09:24:33.%f,597
2016-11-10T09:24:33.%f,510
2016-11-10T09:24:33.%f,534
2016-11-10T09:24:33.%f,451
2016-11-10T09:24:33.%f,510
2016-11-10T09:24:34.%f,533
2016-11-10T09:24:35.%f,510
2016-11-10T09:24:37.%f,450
2016-11-10T09:24:37.%f,450
2016-11-10T09:24:37.%f,450
2016-11-10T09:24:39.%f,591
2016-11-10T09:24:39.%f,590
2016-11-10T09:24:39.%f,516
2016-11-10T09:24:40.%f,590
2016-11-10T09:24:41.%f,518
2016-11-10T09:24:41.%f,451
2016-11-10T09:24:42.%f,451
2016-11-10T09:24:42.%f,450
2016-11-10T09:24:42.%f,450
2016-11-10T09:24:43.%f,451
2016-11-10T09:24:43.%f,450
2016-11-10T09:24:43.%f,450
2016-11-10T09:24:43.%f,592
2016-11-10T09:24:44.%f,531
2016-11-10T09:24:44.%f,591
2016-11-10T09:24:45.%f,517
2016-11-10T09:24:46.%f,508
2016-11-10T09:24:47.%f,508
2016-11-10T09:24:49.%f,591
2016-11-10T09:24:49.%f,450
2016-11-10T09:24:52.%f,591
2016-11-10T09:24:52.%f,533
2016-11-10T09:24:53.%f,517
2016-11-10T09:24:53.%f,591
2016-11-10T09:24:53.%f,450
2016-11-10T09:24:53.%f,451
2016-11-10T09:24:54.%f,451
2016-11-10T09:25:08.%f,532
2016-11-10T09:25:13.%f,532
2016-11-10T09:25:17.%f,509
2016-11-10T09:25:25.%f,597
2016-11-10T09:25:28.%f,532
2016-11-10T09:25:34.%f,517
2016-11-10T09:25:36.%f,517
2016-11-10T09:25:38.%f,517
2016-11-10T09:25:43.%f,591
2016-11-10T09:25:45.%f,591
2016-11-10T09:25:45.%f,517
2016-11-10T09:25:47.%f,517
2016-11-10T09:25:47.%f,455
2016-11-10T09:25:47.%f,450
2016-11-10T09:25:47.%f,517
2016-11-10T09:25:47.%f,517
2016-11-10T09:25:50.%f,533
2016-11-10T09:25:50.%f,451
2016-11-10T09:25:50.%f,451
2016-11-10T09:25:51.%f,451
2016-11-10T09:25:51.%f,637
2016-11-10T09:25:51.%f,533
2016-11-10T09:25:52.%f,591
2016-11-10T09:25:52.%f,516
2016-11-10T09:25:53.%f,592
2016-11-10T09:25:53.%f,450
2016-11-10T09:25:53.%f,517
2016-11-10T09:25:53.%f,517
2016-11-10T09:25:53.%f,517
2016-11-10T09:25:54.%f,451
2016-11-10T09:25:54.%f,517
2016-11-10T09:25:58.%f,532
2016-11-10T09:26:11.%f,451
2016-11-10T09:26:11.%f,451
2016-11-10T09:26:12.%f,451
2016-11-10T09:26:12.%f,451
2016-11-10T09:26:13.%f,532
2016-11-10T09:26:13.%f,533
2016-11-10T09:26:13.%f,382
2016-11-10T09:26:15.%f,533
2016-11-10T09:26:15.%f,449
2016-11-10T09:26:18.%f,522
2016-11-10T09:26:19.%f,522
2016-11-10T09:26:22.%f,517
2016-11-10T09:26:25.%f,517
2016-11-10T09:26:27.%f,509
2016-11-10T09:26:28.%f,585
2016-11-10T09:26:28.%f,517
2016-11-10T09:26:28.%f,532
2016-11-10T09:26:31.%f,591
2016-11-10T09:26:31.%f,517
2016-11-10T09:26:32.%f,449
2016-11-10T09:26:32.%f,449
2016-11-10T09:26:43.%f,517
2016-11-10T09:26:43.%f,533
2016-11-10T09:26:43.%f,450
2016-11-10T09:26:44.%f,591
2016-11-10T09:26:44.%f,517
2016-11-10T09:26:44.%f,517
2016-11-10T09:26:45.%f,537
2016-11-10T09:26:45.%f,521
2016-11-10T09:26:45.%f,533
2016-11-10T09:26:45.%f,450
2016-11-10T09:26:46.%f,451
2016-11-10T09:26:46.%f,591
2016-11-10T09:26:46.%f,521
2016-11-10T09:26:46.%f,533
2016-11-10T09:26:46.%f,517
2016-11-10T09:26:46.%f,450
2016-11-10T09:26:46.%f,533
2016-11-10T09:26:46.%f,521
2016-11-10T09:26:46.%f,521
2016-11-10T09:26:47.%f,537
2016-11-10T09:26:47.%f,521
2016-11-10T09:26:47.%f,521
2016-11-10T09:26:52.%f,451
2016-11-10T09:26:52.%f,592
2016-11-10T09:26:52.%f,451
2016-11-10T09:26:54.%f,534
2016-11-10T09:26:54.%f,592
2016-11-10T09:26:54.%f,522
2016-11-10T09:26:56.%f,538
2016-11-10T09:26:56.%f,521
2016-11-10T09:26:56.%f,517
2016-11-10T09:26:57.%f,534
2016-11-10T09:26:57.%f,451
2016-11-10T09:26:57.%f,522
2016-11-10T09:26:58.%f,517
2016-11-10T09:27:00.%f,517
2016-11-10T09:27:03.%f,533
2016-11-10T09:27:09.%f,598
2016-11-10T09:27:09.%f,518
2016-11-10T09:27:15.%f,598
2016-11-10T09:27:17.%f,533
2016-11-10T09:27:23.%f,517
2016-11-10T09:27:27.%f,517
2016-11-10T09:27:32.%f,518
2016-11-10T09:27:39.%f,518
2016-11-10T09:27:52.%f,533
2016-11-10T09:27:55.%f,534
2016-11-10T09:27:55.%f,450
2016-11-10T09:27:56.%f,451
2016-11-10T09:27:56.%f,410
2016-11-10T09:27:56.%f,522
2016-11-10T09:27:56.%f,451
2016-11-10T09:27:57.%f,534
2016-11-10T09:27:57.%f,451
2016-11-10T09:27:57.%f,451
2016-11-10T09:27:57.%f,591
2016-11-10T09:27:57.%f,592
2016-11-10T09:27:57.%f,518
2016-11-10T09:27:57.%f,451
2016-11-10T09:27:57.%f,592
2016-11-10T09:27:58.%f,592
2016-11-10T09:27:58.%f,451
2016-11-10T09:27:58.%f,534
2016-11-10T09:27:58.%f,450
2016-11-10T09:27:58.%f,518
2016-11-10T09:27:59.%f,538
2016-11-10T09:27:59.%f,522
2016-11-10T09:27:59.%f,592
2016-11-10T09:27:59.%f,451
2016-11-10T09:27:59.%f,450
2016-11-10T09:28:01.%f,598
2016-11-10T09:28:01.%f,518
2016-11-10T09:28:05.%f,518
2016-11-10T09:28:08.%f,533
2016-11-10T09:28:13.%f,533
2016-11-10T09:28:21.%f,451
2016-11-10T09:28:21.%f,609
2016-11-10T09:28:21.%f,522
2016-11-10T09:28:21.%f,522
2016-11-10T09:28:22.%f,592
2016-11-10T09:28:22.%f,522
2016-11-10T09:28:23.%f,450
2016-11-10T09:28:23.%f,592
2016-11-10T09:28:23.%f,450
2016-11-10T09:28:24.%f,591
2016-11-10T09:28:24.%f,534
2016-11-10T09:28:24.%f,630
2016-11-10T09:28:24.%f,450
2016-11-10T09:28:24.%f,518
2016-11-10T09:28:26.%f,533
2016-11-10T09:28:38.%f,518
2016-11-10T09:28:40.%f,617
2016-11-10T09:28:40.%f,586
2016-11-10T09:28:40.%f,638
2016-11-10T09:28:40.%f,586
2016-11-10T09:28:40.%f,522
2016-11-10T09:28:40.%f,522
2016-11-10T09:28:40.%f,522
2016-11-10T09:28:40.%f,522
2016-11-10T09:28:40.%f,521
2016-11-10T09:28:40.%f,522
2016-11-10T09:28:42.%f,534
2016-11-10T09:28:42.%f,522
2016-11-10T09:28:43.%f,533
2016-11-10T09:28:43.%f,592
2016-11-10T09:28:43.%f,522
2016-11-10T09:28:44.%f,522
2016-11-10T09:28:46.%f,518
2016-11-10T09:28:46.%f,510
2016-11-10T09:28:46.%f,597
2016-11-10T09:28:46.%f,538
2016-11-10T09:28:46.%f,538
2016-11-10T09:28:47.%f,585
2016-11-10T09:28:47.%f,638
2016-11-10T09:28:47.%f,522
2016-11-10T09:28:47.%f,450
2016-11-10T09:28:47.%f,522
2016-11-10T09:28:47.%f,521
2016-11-10T09:28:47.%f,534
2016-11-10T09:28:47.%f,638
2016-11-10T09:28:47.%f,586
2016-11-10T09:28:47.%f,522
2016-11-10T09:28:47.%f,522
2016-11-10T09:28:48.%f,534
2016-11-10T09:28:53.%f,518
2016-11-10T09:28:58.%f,592
2016-11-10T09:28:58.%f,518
2016-11-10T09:28:58.%f,534
2016-11-10T09:28:58.%f,538
2016-11-10T09:28:58.%f,592
2016-11-10T09:28:58.%f,522
2016-11-10T09:28:58.%f,522
2016-11-10T09:28:58.%f,522
2016-11-10T09:28:59.%f,598
2016-11-10T09:28:59.%f,534
2016-11-10T09:28:59.%f,592
2016-11-10T09:28:59.%f,451
2016-11-10T09:29:00.%f,538
2016-11-10T09:29:00.%f,522
2016-11-10T09:29:01.%f,534
2016-11-10T09:29:01.%f,522
2016-11-10T09:29:02.%f,518
2016-11-10T09:29:02.%f,534
2016-11-10T09:29:02.%f,518
2016-11-10T09:29:03.%f,592
2016-11-10T09:29:03.%f,591
2016-11-10T09:29:03.%f,450
2016-11-10T09:29:03.%f,592
2016-11-10T09:29:03.%f,538
2016-11-10T09:29:03.%f,522
2016-11-10T09:29:03.%f,518
2016-11-10T09:29:03.%f,518
2016-11-10T09:29:04.%f,538
2016-11-10T09:29:04.%f,629
2016-11-10T09:29:04.%f,615
2016-11-10T09:29:04.%f,592
2016-11-10T09:29:04.%f,522
2016-11-10T09:29:04.%f,450
2016-11-10T09:29:04.%f,518
2016-11-10T09:29:06.%f,518
2016-11-10T09:29:19.%f,518
2016-11-10T09:29:23.%f,592
2016-11-10T09:29:23.%f,638
2016-11-10T09:29:23.%f,592
2016-11-10T09:29:23.%f,517
2016-11-10T09:29:23.%f,518
2016-11-10T09:29:38.%f,510
2016-11-10T09:29:40.%f,518
2016-11-10T09:29:45.%f,598
2016-11-10T09:29:49.%f,533
2016-11-10T09:30:04.%f,533
2016-11-10T09:30:22.%f,533
2016-11-10T09:30:37.%f,598
2016-11-10T09:30:37.%f,518
2016-11-10T09:30:43.%f,598
2016-11-10T09:31:01.%f,532
2016-11-10T09:31:01.%f,516
2016-11-10T09:31:02.%f,532
2016-11-10T09:31:02.%f,518
2016-11-10T09:31:03.%f,630
2016-11-10T09:31:03.%f,592
2016-11-10T09:31:03.%f,522
2016-11-10T09:31:04.%f,625
2016-11-10T09:31:04.%f,591
2016-11-10T09:31:04.%f,522
2016-11-10T09:31:04.%f,522
2016-11-10T09:31:17.%f,533
2016-11-10T09:31:17.%f,537
2016-11-10T09:31:17.%f,522
2016-11-10T09:31:19.%f,518
2016-11-10T09:31:19.%f,592
2016-11-10T09:31:19.%f,521
2016-11-10T09:31:19.%f,451
2016-11-10T09:31:19.%f,521
2016-11-10T09:31:28.%f,533
2016-11-10T09:31:29.%f,597
2016-11-10T09:31:29.%f,517
2016-11-10T09:31:34.%f,518
2016-11-10T09:31:35.%f,597
2016-11-10T09:31:41.%f,518
2016-11-10T09:31:43.%f,518
2016-11-10T09:31:44.%f,518
2016-11-10T09:31:51.%f,533
2016-11-10T09:31:51.%f,537
2016-11-10T09:31:51.%f,522
2016-11-10T09:31:51.%f,522
2016-11-10T09:31:52.%f,537
2016-11-10T09:31:52.%f,522
2016-11-10T09:31:53.%f,522
2016-11-10T09:32:03.%f,451
2016-11-10T09:32:03.%f,591
2016-11-10T09:32:03.%f,521
2016-11-10T09:32:03.%f,532
2016-11-10T09:32:04.%f,534
2016-11-10T09:32:04.%f,451
2016-11-10T09:32:04.%f,451
2016-11-10T09:32:08.%f,527
2016-11-10T09:32:08.%f,533
2016-11-10T09:32:08.%f,518
2016-11-10T09:32:09.%f,518
2016-11-10T09:32:09.%f,518
2016-11-10T09:32:14.%f,518
2016-11-10T09:32:21.%f,598
2016-11-10T09:32:23.%f,518
2016-11-10T09:32:28.%f,533
2016-11-10T09:32:57.%f,532
2016-11-10T09:33:01.%f,518
2016-11-10T09:33:09.%f,518
2016-11-10T09:33:13.%f,598
2016-11-10T09:33:13.%f,518
2016-11-10T09:33:14.%f,532
2016-11-10T09:33:26.%f,592
2016-11-10T09:33:26.%f,592
2016-11-10T09:33:26.%f,522
2016-11-10T09:33:28.%f,592
2016-11-10T09:33:28.%f,592
2016-11-10T09:33:28.%f,522
2016-11-10T09:33:28.%f,533
2016-11-10T09:33:41.%f,518
2016-11-10T09:33:46.%f,518
2016-11-10T09:33:49.%f,532
2016-11-10T09:33:54.%f,516
2016-11-10T09:34:05.%f,527
2016-11-10T09:34:06.%f,516
2016-11-10T09:34:11.%f,508
2016-11-10T09:34:34.%f,451
2016-11-10T09:34:34.%f,532
2016-11-10T09:34:34.%f,585
2016-11-10T09:34:34.%f,584
2016-11-10T09:34:34.%f,521
2016-11-10T09:34:35.%f,520
2016-11-10T09:34:36.%f,532
2016-11-10T09:34:36.%f,521
2016-11-10T09:34:36.%f,521
2016-11-10T09:34:40.%f,451
2016-11-10T09:34:40.%f,451
2016-11-10T09:34:42.%f,591
2016-11-10T09:34:42.%f,517
2016-11-10T09:34:42.%f,450
2016-11-10T09:34:48.%f,591
2016-11-10T09:34:48.%f,450
2016-11-10T09:34:49.%f,450
2016-11-10T09:34:49.%f,591
2016-11-10T09:34:50.%f,451
2016-11-10T09:34:50.%f,451
2016-11-10T09:34:50.%f,521
2016-11-10T09:34:50.%f,509
2016-11-10T09:34:51.%f,537
2016-11-10T09:34:51.%f,521
2016-11-10T09:34:53.%f,592
2016-11-10T09:34:53.%f,537
2016-11-10T09:34:53.%f,591
2016-11-10T09:34:53.%f,451
2016-11-10T09:34:55.%f,533
2016-11-10T09:34:55.%f,591
2016-11-10T09:34:56.%f,532
2016-11-10T09:34:58.%f,517
2016-11-10T09:35:04.%f,626
2016-11-10T09:35:14.%f,451
2016-11-10T09:35:15.%f,591
2016-11-10T09:35:15.%f,592
2016-11-10T09:35:15.%f,521
2016-11-10T09:35:16.%f,533
2016-11-10T09:35:16.%f,591
2016-11-10T09:35:16.%f,522
2016-11-10T09:35:21.%f,592
2016-11-10T09:35:21.%f,591
2016-11-10T09:35:21.%f,597
2016-11-10T09:35:21.%f,449
2016-11-10T09:35:22.%f,533
2016-11-10T09:35:22.%f,449
2016-11-10T09:35:22.%f,522
2016-11-10T09:35:25.%f,533
2016-11-10T09:35:34.%f,585
2016-11-10T09:35:34.%f,629
2016-11-10T09:35:34.%f,592
2016-11-10T09:35:34.%f,517
2016-11-10T09:35:35.%f,450
2016-11-10T09:35:35.%f,450
2016-11-10T09:35:42.%f,509
2016-11-10T09:35:46.%f,591
2016-11-10T09:35:46.%f,517
2016-11-10T09:35:47.%f,449
2016-11-10T09:35:47.%f,592
2016-11-10T09:35:47.%f,522
2016-11-10T09:35:47.%f,591
2016-11-10T09:35:47.%f,517
2016-11-10T09:35:48.%f,450
