datetime,len_sum,smallest,largest,count_sum,occupied,0x0000,0xbfb8,0xab52,0xffff,0x6493,0x0e91,0x469a,0x0cd0,0xdfb8,0x0e910db012dbfe91
2021-02-03 13:26:14,4579,19,215,45,1,28,32,0,17,5,8,0,0,0,0
2021-02-03 13:27:59,3292,19,173,34,1,18,27,9,14,0,0,0,0,0,0
2021-02-03 13:29:44,1751,85,173,17,1,11,10,0,13,0,0,0,0,0,0
2021-02-03 13:31:29,4507,19,213,45,1,28,29,0,18,0,0,8,7,0,0
2021-02-03 13:33:14,1961,85,173,19,1,13,12,0,13,0,0,0,0,0,0
2021-02-03 13:34:59,1961,85,173,19,1,13,12,0,13,0,0,0,0,0,0
2021-02-03 13:36:44,9221,19,215,105,1,71,57,7,17,8,7,32,11,0,0
2021-02-03 13:38:29,1751,85,173,17,1,11,10,0,13,0,0,0,0,0,0
2021-02-03 13:40:14,1751,85,173,17,1,11,10,0,13,0,0,0,0,0,0
2021-02-03 13:41:59,2742,85,213,26,1,16,18,0,18,0,0,0,0,0,0
2021-02-03 13:43:44,1866,85,173,18,1,12,12,0,12,0,0,0,0,0,0
2021-02-03 13:45:29,3899,19,213,39,1,25,26,0,12,0,0,7,8,0,0
2021-02-03 13:47:14,5361,19,173,55,1,31,42,9,16,5,7,0,0,0,0
2021-02-03 13:48:59,1656,85,173,16,1,11,9,0,12,0,0,0,0,0,0
2021-02-03 13:50:44,2234,85,173,22,1,12,14,0,18,0,0,0,0,0,0
2021-02-03 13:52:29,2469,85,213,23,1,17,16,0,13,0,0,0,0,0,0
2021-02-03 13:54:14,2314,85,173,22,1,15,15,0,14,0,0,0,0,0,0
2021-02-03 13:55:59,6050,19,215,62,1,38,42,0,17,5,8,7,7,0,0
2021-02-03 13:57:44,3177,19,213,31,1,17,24,8,13,0,0,0,0,0,0
2021-02-03 13:59:29,1493,85,173,15,1,9,8,0,13,0,0,0,0,0,0
2021-02-03 14:01:14,2742,85,213,26,1,16,18,0,18,0,0,0,0,0,0
2021-02-03 14:02:59,2066,85,173,20,1,14,13,0,13,0,0,0,0,0,0
2021-02-03 14:04:44,2056,85,173,20,1,13,13,0,14,0,0,0,0,0,0
2021-02-03 14:06:29,6993,19,215,69,1,43,47,0,17,8,9,6,8,0,0
2021-02-03 14:08:14,2997,19,173,31,1,17,24,9,12,0,0,0,0,0,0
2021-02-03 14:09:59,1846,85,173,18,1,11,11,0,14,0,0,0,0,0,0
2021-02-03 14:11:44,2667,85,213,25,1,16,17,0,17,0,0,0,0,0,0
2021-02-03 14:13:29,2141,85,173,21,1,14,14,0,14,0,0,0,0,0,0
2021-02-03 14:15:14,1961,85,173,19,1,13,12,0,13,0,0,0,0,0,0
2021-02-03 14:16:59,6927,19,213,71,1,40,52,8,17,7,6,5,7,0,0
2021-02-03 14:18:44,3189,85,173,31,1,16,21,0,25,0,0,0,0,0,0
2021-02-03 14:20:29,2757,85,173,27,1,13,18,0,23,0,0,0,0,0,0
2021-02-03 14:22:14,2364,85,213,22,1,16,15,0,13,0,0,0,0,0,0
2021-02-03 14:23:59,2056,85,173,20,1,13,13,0,14,0,0,0,0,0,0
2021-02-03 14:25:44,6590,19,215,66,1,43,46,0,17,5,7,7,7,0,0
2021-02-03 14:27:29,3482,19,209,34,1,18,27,9,14,0,0,0,0,0,0
2021-02-03 14:29:14,1751,85,173,17,1,11,10,0,13,0,0,0,0,0,0
2021-02-03 14:30:59,2484,85,213,24,1,14,16,0,18,0,0,0,0,0,0
2021-02-03 14:32:44,1961,85,173,19,1,13,12,0,13,0,0,0,0,0,0
2021-02-03 14:34:29,2056,85,173,20,1,13,13,0,14,0,0,0,0,0,0
2021-02-03 14:36:14,5784,19,215,60,1,39,37,0,15,9,5,7,8,0,0
2021-02-03 14:37:59,2603,19,213,25,1,12,18,7,13,0,0,0,0,0,0
2021-02-03 14:39:44,1656,85,173,16,1,10,10,0,12,0,0,0,0,0,0
2021-02-03 14:41:29,2157,85,173,21,1,13,14,0,15,0,0,0,0,0,0
2021-02-03 14:43:14,1866,85,173,18,1,12,12,0,12,0,0,0,0,0,0
2021-02-03 14:44:59,1961,85,173,19,1,13,12,0,13,0,0,0,0,0,0
2021-02-03 14:46:44,7662,19,213,78,1,46,58,8,18,7,6,5,8,0,0
2021-02-03 14:48:29,1751,85,173,17,1,11,10,0,13,0,0,0,0,0,0
2021-02-03 14:50:14,2234,85,173,22,1,12,14,0,18,0,0,0,0,0,0
2021-02-03 14:51:59,2106,85,213,20,1,14,13,0,13,0,0,0,0,0,0
2021-02-03 14:53:44,2056,85,173,20,1,13,13,0,14,0,0,0,0,0,0
2021-02-03 14:55:29,6047,19,215,63,1,38,43,0,17,5,8,7,8,0,0
2021-02-03 14:57:14,3344,19,213,32,1,18,25,8,13,0,0,0,0,0,0
2021-02-03 14:58:59,1561,85,173,15,1,10,9,0,11,0,0,0,0,0,0
2021-02-03 15:00:44,2647,85,213,25,1,16,17,0,17,0,0,0,0,0,0
2021-02-03 15:02:29,2056,85,173,20,1,13,13,0,14,0,0,0,0,0,0
2021-02-03 15:04:14,1703,85,173,17,1,11,10,0,13,0,0,0,0,0,0
2021-02-03 15:05:59,6182,19,215,64,1,38,41,0,18,8,7,7,9,0,0
2021-02-03 15:07:44,9239,19,173,115,1,84,45,6,13,0,0,63,19,0,0
2021-02-03 15:09:29,15588,19,173,202,0,154,77,0,13,9,0,110,41,0,0
2021-02-03 15:11:14,2752,85,213,26,0,17,18,0,17,0,0,0,0,0,0
2021-02-03 15:12:59,1866,85,173,18,0,12,12,0,12,0,0,0,0,0,0
2021-02-03 15:14:44,2056,85,173,20,0,13,13,0,14,0,0,0,0,0,0
2021-02-03 15:16:29,3917,19,173,39,0,25,27,0,16,4,6,0,0,0,0
2021-02-03 15:18:14,3158,19,213,30,0,16,24,7,13,0,0,0,0,0,0
2021-02-03 15:19:59,3628,19,173,38,0,24,24,0,13,0,0,7,8,0,0
2021-02-03 15:21:44,8452,19,215,90,1,46,71,0,24,10,0,0,29,0,0
2021-02-03 15:23:29,1882,85,173,18,1,9,13,0,14,0,0,0,0,0,0
2021-02-03 15:25:14,4248,19,213,42,1,25,30,0,18,4,7,0,0,0,0
2021-02-03 15:26:59,3188,19,173,32,1,18,26,8,12,0,0,0,0,0,0
2021-02-03 15:28:44,1578,85,173,16,1,9,10,0,13,0,0,0,0,0,0
2021-02-03 15:30:29,4690,19,213,46,1,29,31,0,17,0,0,7,8,0,0
2021-02-03 15:32:14,1751,85,173,17,1,11,10,0,13,0,0,0,0,0,0
2021-02-03 15:33:59,1924,85,173,18,1,11,12,0,13,0,0,0,0,0,0
2021-02-03 15:35:44,4831,19,215,47,1,31,31,0,18,7,7,0,0,0,0
2021-02-03 15:37:29,3525,19,213,33,1,19,26,7,14,0,0,0,0,0,0
2021-02-03 15:39:14,2211,19,173,23,1,17,10,0,12,0,0,7,0,0,0
2021-02-03 15:40:59,3391,19,173,35,1,18,27,0,17,0,0,0,8,0,0
2021-02-03 15:42:44,1846,85,173,18,1,11,11,0,14,0,0,0,0,0,0
2021-02-03 15:44:29,1656,85,173,16,1,10,10,0,12,0,0,0,0,0,0
2021-02-03 15:46:14,4194,19,215,40,1,25,28,0,17,4,6,0,0,0,0
2021-02-03 15:47:59,2070,19,173,22,1,11,15,4,14,0,0,0,0,0,0
2021-02-03 15:49:44,3823,19,213,41,1,24,26,8,17,0,0,7,0,0,0
2021-02-03 15:51:29,3623,19,213,35,1,20,28,0,14,0,0,0,8,0,0
2021-02-03 15:53:14,1751,85,173,17,1,11,10,0,13,0,0,0,0,0,0
2021-02-03 15:54:59,4705,19,215,47,1,31,31,0,18,8,6,0,0,0,0
2021-02-03 15:56:44,1693,85,173,17,1,11,11,0,12,0,0,0,0,0,0
2021-02-03 15:58:29,3377,19,213,33,1,18,26,8,14,0,0,0,0,0,0
2021-02-03 16:00:14,3844,19,173,40,1,25,25,0,16,0,0,7,7,0,0
2021-02-03 16:01:59,1846,85,173,18,1,11,11,0,14,0,0,0,0,0,0
2021-02-03 16:03:44,3123,19,173,33,1,17,26,10,13,0,0,0,0,0,0
2021-02-03 16:05:29,7378,19,215,78,1,39,64,20,17,7,9,0,0,0,0
2021-02-03 16:07:14,1961,85,173,19,1,13,12,0,13,0,0,0,0,0,0
2021-02-03 16:08:59,1971,85,173,19,1,12,12,0,14,0,0,0,0,0,0
2021-02-03 16:10:44,4795,19,213,47,1,29,32,0,17,0,0,7,9,0,0
2021-02-03 16:12:29,1656,85,173,16,1,10,10,0,12,0,0,0,0,0,0
2021-02-03 16:14:14,2357,19,173,25,1,13,18,5,14,0,0,0,0,0,0
2021-02-03 16:15:59,4481,19,215,43,1,28,30,0,17,5,6,0,0,0,0
2021-02-03 16:17:44,1751,85,173,17,1,11,10,0,13,0,0,0,0,0,0
2021-02-03 16:19:29,2685,19,173,27,1,17,14,0,18,0,0,5,0,0,0
2021-02-03 16:21:14,3529,19,173,35,1,21,28,0,13,0,0,0,8,0,0
2021-02-03 16:22:59,1656,85,173,16,1,10,10,0,12,0,0,0,0,0,0
2021-02-03 16:24:44,6790,19,215,68,1,37,51,8,25,7,8,0,0,0,0
2021-02-03 16:26:29,3213,85,173,31,1,18,21,0,23,0,0,0,0,0,0
2021-02-03 16:28:14,1961,85,173,19,1,12,13,0,13,0,0,0,0,0,0
2021-02-03 16:29:59,3117,19,213,31,1,23,17,0,15,0,0,7,0,0,0
2021-02-03 16:31:44,3439,19,213,33,1,17,26,0,14,0,0,0,9,0,0
2021-02-03 16:33:29,1751,85,173,17,1,11,10,0,13,0,0,0,0,0,0
2021-02-03 16:35:14,5086,19,215,52,1,27,37,8,18,7,7,0,0,0,0
2021-02-03 16:36:59,1866,85,173,18,1,12,12,0,12,0,0,0,0,0,0
2021-02-03 16:38:44,2056,85,173,20,1,13,13,0,14,0,0,0,0,0,0
2021-02-03 16:40:29,9151,19,173,107,1,64,70,0,15,6,0,24,35,0,0
2021-02-03 16:42:14,1571,85,173,15,1,9,9,0,12,0,0,0,0,0,0
2021-02-03 16:43:59,3196,19,213,32,1,17,25,9,13,0,0,0,0,0,0
2021-02-03 16:45:44,4414,19,215,42,0,27,30,0,16,5,6,0,0,0,0
2021-02-03 16:47:29,1961,85,173,19,0,13,12,0,13,0,0,0,0,0,0
2021-02-03 16:49:14,2349,85,173,23,0,14,15,0,17,0,0,0,0,0,0
2021-02-03 16:50:59,3833,19,213,39,0,25,25,0,13,0,0,7,8,0,0
2021-02-03 16:52:44,1493,85,173,15,0,8,9,0,13,0,0,0,0,0,0
2021-02-03 16:54:29,5803,19,215,59,0,34,44,8,16,8,8,0,0,0,0
2021-02-03 16:56:14,1866,85,173,18,0,13,11,0,12,0,0,0,0,0,0
2021-02-03 16:57:59,2056,85,173,20,0,13,13,0,14,0,0,0,0,0,0
2021-02-03 16:59:44,4001,19,213,41,0,25,27,0,16,0,0,7,7,0,0
2021-02-03 17:01:29,1751,85,173,17,0,11,10,0,13,0,0,0,0,0,0
2021-02-03 17:03:14,1588,85,173,16,0,9,9,0,14,0,0,0,0,0,0
2021-02-03 17:04:59,6057,19,215,59,0,35,44,7,17,7,8,0,0,0,0
2021-02-03 17:06:44,1961,85,173,19,0,12,13,0,13,0,0,0,0,0,0
2021-02-03 17:08:29,1771,85,173,17,0,11,12,0,11,0,0,0,0,0,0
2021-02-03 17:10:14,4617,19,213,47,0,30,32,0,17,0,0,7,8,0,0
2021-02-03 17:11:59,1761,85,173,17,0,10,10,0,14,0,0,0,0,0,0
2021-02-03 17:13:44,2978,19,173,30,0,16,24,8,12,0,0,0,0,0,0
2021-02-03 17:15:29,4518,19,215,44,0,31,31,0,17,5,4,0,0,0,0
2021-02-03 17:17:14,1883,85,173,19,0,12,12,0,14,0,0,0,0,0,0
2021-02-03 17:18:59,2349,85,173,23,0,14,15,0,17,0,0,0,0,0,0
2021-02-03 17:20:44,4381,19,213,43,0,27,29,0,13,0,0,8,9,0,0
2021-02-03 17:22:29,1656,85,173,16,0,10,10,0,12,0,0,0,0,0,0
2021-02-03 17:24:14,2252,19,215,22,0,11,13,7,9,4,0,0,0,0,0
