datetime,len_sum,smallest,largest,count_sum,occupied,0x0000,0xbfb8,0xab52,0xffff,0x6493,0x0e91,0x469a,0x0cd0,0xdfb8,0x0e910db012dbfe91
2021-02-03 10:06:49,589,19,161,7,0,3,6,4,1,0,0,0,0,0,0
2021-02-03 10:06:54,95,95,95,1,0,0,1,0,1,0,0,0,0,0,0
2021-02-03 10:06:59,353,85,173,3,0,3,2,0,1,0,0,0,0,0,0
2021-02-03 10:07:04,95,95,95,1,0,0,1,0,1,0,0,0,0,0,0
2021-02-03 10:07:09,95,95,95,1,0,1,0,0,1,0,0,0,0,0,0
2021-02-03 10:07:14,215,215,215,1,0,1,0,0,0,1,0,0,0,0,0
2021-02-03 10:07:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:07:24,949,19,173,11,0,7,4,0,5,6,0,0,0,0,0
2021-02-03 10:07:29,729,19,173,9,0,3,8,0,1,0,6,0,0,0,0
2021-02-03 10:07:34,246,85,161,2,0,2,2,0,0,0,0,0,0,0,0
2021-02-03 10:07:39,95,95,95,1,0,0,1,0,1,0,0,0,0,0,0
2021-02-03 10:07:44,95,95,95,1,0,1,0,0,1,0,0,0,0,0,0
2021-02-03 10:07:49,258,85,173,2,0,2,2,0,0,0,0,0,0,0,0
2021-02-03 10:07:54,95,95,95,1,0,0,1,0,1,0,0,0,0,0,0
2021-02-03 10:07:59,95,95,95,1,0,1,0,0,1,0,0,0,0,0,0
2021-02-03 10:08:04,95,95,95,1,0,0,1,0,1,0,0,0,0,0,0
2021-02-03 10:08:09,95,95,95,1,0,1,0,0,1,0,0,0,0,0,0
2021-02-03 10:08:14,95,95,95,1,0,0,1,0,1,0,0,0,0,0,0
2021-02-03 10:08:19,173,173,173,1,0,1,1,0,0,0,0,0,0,0,0
2021-02-03 10:08:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:08:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:08:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:08:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:08:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:08:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:08:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:08:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:09:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:09:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-03 10:09:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
