datetime,len_sum,smallest,largest,count_sum,occupied,0x0000,0xbfb8,0xab52,0xffff,0x6493,0x0e91,0x469a,0x0cd0,0xdfb8,0x0e910db012dbfe91
2021-02-03 10:58:14,543,85,173,5,1,4,3,0,3,0,0,0,0,0,0
2021-02-03 10:58:44,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 10:59:14,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 10:59:44,285,95,95,3,1,1,2,0,3,0,0,0,0,0,0
2021-02-03 11:00:14,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 11:00:44,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 11:01:14,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 11:01:44,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 11:02:14,1076,85,213,10,1,6,7,0,7,0,0,0,0,0,0
2021-02-03 11:02:44,743,85,173,7,1,5,5,0,4,0,0,0,0,0,0
2021-02-03 11:03:14,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 11:03:44,743,85,173,7,1,5,5,0,4,0,0,0,0,0,0
2021-02-03 11:04:14,743,85,173,7,1,5,5,0,4,0,0,0,0,0,0
2021-02-03 11:04:44,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 11:05:14,1960,19,173,20,1,10,18,0,4,0,0,0,8,0,0
2021-02-03 11:05:44,755,19,167,9,1,8,1,0,3,0,0,6,0,0,0
2021-02-03 11:06:14,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 11:06:44,1702,19,167,18,1,8,16,8,4,0,0,0,0,0,0
2021-02-03 11:07:14,2912,19,215,30,1,21,19,0,7,8,5,0,0,0,0
2021-02-03 11:07:44,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 11:08:14,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 11:08:44,1272,85,173,12,1,7,9,0,8,0,0,0,0,0,0
2021-02-03 11:09:14,808,95,107,8,1,3,5,0,8,0,0,0,0,0,0
2021-02-03 11:09:44,1272,85,173,12,1,7,9,0,8,0,0,0,0,0,0
2021-02-03 11:10:14,808,95,107,8,1,3,5,0,8,0,0,0,0,0,0
2021-02-03 11:10:44,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 11:11:14,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 11:11:44,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 11:12:14,1056,95,173,10,1,6,7,0,7,0,0,0,0,0,0
2021-02-03 11:12:44,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 11:13:14,743,85,173,7,1,5,5,0,4,0,0,0,0,0,0
2021-02-03 11:13:44,485,95,105,5,1,3,3,0,4,0,0,0,0,0,0
2021-02-03 11:14:14,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 11:14:44,648,85,173,6,1,5,4,0,3,0,0,0,0,0,0
2021-02-03 11:15:14,1973,19,213,19,1,9,17,0,4,0,0,0,8,0,0
2021-02-03 11:15:44,1245,19,213,13,1,11,4,0,4,0,0,7,0,0,0
2021-02-03 11:16:14,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 11:16:44,1386,19,213,14,1,6,12,6,4,0,0,0,0,0,0
2021-02-03 11:17:14,3069,19,173,31,1,21,21,0,7,7,6,0,0,0,0
2021-02-03 11:17:44,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 11:18:14,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 11:18:44,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 11:19:14,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 11:19:44,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 11:20:14,543,85,173,5,1,4,3,0,3,0,0,0,0,0,0
2021-02-03 11:20:44,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 11:21:14,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 11:21:44,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 11:22:14,1076,85,213,10,1,6,7,0,7,0,0,0,0,0,0
2021-02-03 11:22:44,658,95,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 11:23:14,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 11:23:44,743,85,173,7,1,5,5,0,4,0,0,0,0,0,0
2021-02-03 11:24:14,743,85,173,7,1,5,5,0,4,0,0,0,0,0,0
2021-02-03 11:24:44,285,95,95,3,1,2,1,0,3,0,0,0,0,0,0
2021-02-03 11:25:14,1865,19,173,19,1,10,17,0,3,0,0,0,8,0,0
2021-02-03 11:25:44,840,19,167,10,1,9,1,0,3,0,0,7,0,0,0
2021-02-03 11:26:14,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 11:26:44,1998,19,173,22,1,12,16,8,4,4,0,0,0,0,0
2021-02-03 11:27:14,2421,19,215,23,1,11,18,0,8,1,6,0,0,1,1
2021-02-03 11:27:44,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 11:28:14,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 11:28:44,543,85,173,5,1,4,3,0,3,0,0,0,0,0,0
2021-02-03 11:29:14,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 11:29:44,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 11:30:14,4542,19,173,54,0,32,36,0,4,0,0,16,20,0,0
2021-02-03 11:30:44,285,95,95,3,0,2,1,0,3,0,0,0,0,0,0
2021-02-03 11:31:14,285,95,95,3,0,2,1,0,3,0,0,0,0,0,0
2021-02-03 11:31:44,768,95,97,8,0,3,5,0,8,0,0,0,0,0,0
2021-02-03 11:32:14,1146,85,213,10,0,8,8,0,4,0,0,0,0,0,0
2021-02-03 11:32:44,380,95,95,4,0,2,2,0,4,0,0,0,0,0,0
2021-02-03 11:33:14,743,85,173,7,0,5,5,0,4,0,0,0,0,0,0
2021-02-03 11:33:44,743,85,173,7,0,5,5,0,4,0,0,0,0,0,0
2021-02-03 11:34:14,380,95,95,4,0,2,2,0,4,0,0,0,0,0,0
2021-02-03 11:34:44,743,85,173,7,0,5,5,0,4,0,0,0,0,0,0
2021-02-03 11:35:14,285,95,95,3,0,2,1,0,3,0,0,0,0,0,0
2021-02-03 11:35:44,743,85,173,7,0,5,5,0,4,0,0,0,0,0,0
2021-02-03 11:36:14,380,95,95,4,0,2,2,0,4,0,0,0,0,0,0
2021-02-03 11:36:44,3597,19,215,37,0,21,26,8,8,8,3,0,0,0,0
2021-02-03 11:37:14,884,85,173,8,0,6,6,0,4,0,0,0,0,0,0
2021-02-03 11:37:44,380,95,95,4,0,2,2,0,4,0,0,0,0,0,0
2021-02-03 11:38:14,638,85,173,6,0,4,4,0,4,0,0,0,0,0,0
2021-02-03 11:38:44,285,95,95,3,0,2,1,0,3,0,0,0,0,0,0
2021-02-03 11:39:14,638,85,173,6,0,4,4,0,4,0,0,0,0,0,0
2021-02-03 11:39:44,380,95,95,4,0,2,2,0,4,0,0,0,0,0,0
2021-02-03 11:40:14,2401,19,213,23,0,12,15,0,4,0,0,6,9,0,0
2021-02-03 11:40:44,543,85,173,5,0,4,3,0,3,0,0,0,0,0,0
2021-02-03 11:41:14,380,95,95,4,0,2,2,0,4,0,0,0,0,0,0
2021-02-03 11:41:44,1026,85,173,10,0,5,7,0,8,0,0,0,0,0,0
2021-02-03 11:42:14,783,85,213,7,0,5,5,0,4,0,0,0,0,0,0
2021-02-03 11:42:44,743,85,173,7,0,5,5,0,4,0,0,0,0,0,0
2021-02-03 11:43:14,648,85,173,6,0,5,4,0,3,0,0,0,0,0,0
2021-02-03 11:43:44,380,95,95,4,0,2,2,0,4,0,0,0,0,0,0
2021-02-03 11:44:14,743,85,173,7,0,5,5,0,4,0,0,0,0,0,0
2021-02-03 11:44:44,380,95,95,4,0,2,2,0,4,0,0,0,0,0,0
2021-02-03 11:45:14,743,85,173,7,0,5,5,0,4,0,0,0,0,0,0
2021-02-03 11:45:44,285,95,95,3,0,2,1,0,3,0,0,0,0,0,0
2021-02-03 11:46:14,743,85,173,7,0,5,5,0,4,0,0,0,0,0,0
2021-02-03 11:46:44,3852,19,173,40,0,21,30,7,8,7,7,0,0,0,0
2021-02-03 11:47:14,735,85,161,7,0,5,5,0,4,0,0,0,0,0,0
2021-02-03 11:47:44,638,85,173,6,0,4,4,0,4,0,0,0,0,0,0
2021-02-03 11:48:14,285,95,95,3,0,2,1,0,3,0,0,0,0,0,0
2021-02-03 11:48:44,638,85,173,6,0,4,4,0,4,0,0,0,0,0,0
2021-02-03 11:49:14,380,95,95,4,0,2,2,0,4,0,0,0,0,0,0
2021-02-03 11:49:44,638,85,173,6,0,4,4,0,4,0,0,0,0,0,0
2021-02-03 11:50:14,2515,19,173,27,0,17,18,0,4,0,0,7,8,0,0
2021-02-03 11:50:44,285,95,95,3,0,2,1,0,3,0,0,0,0,0,0
2021-02-03 11:51:14,638,85,173,6,0,4,4,0,4,0,0,0,0,0,0
2021-02-03 11:51:44,1171,85,213,11,0,6,8,0,8,0,0,0,0,0,0
2021-02-03 11:52:14,743,85,173,7,0,5,5,0,4,0,0,0,0,0,0
2021-02-03 11:52:44,285,95,95,3,0,1,2,0,3,0,0,0,0,0,0
2021-02-03 11:53:14,648,85,173,6,0,5,4,0,3,0,0,0,0,0,0
2021-02-03 11:53:44,743,85,173,7,0,5,5,0,4,0,0,0,0,0,0
2021-02-03 11:54:14,380,95,95,4,0,2,2,0,4,0,0,0,0,0,0
2021-02-03 11:54:44,743,85,173,7,0,5,5,0,4,0,0,0,0,0,0
2021-02-03 11:55:14,285,95,95,3,0,2,1,0,3,0,0,0,0,0,0
2021-02-03 11:55:44,743,85,173,7,0,5,5,0,4,0,0,0,0,0,0
2021-02-03 11:56:14,1066,19,167,12,1,5,10,0,4,0,0,0,5,0,0
2021-02-03 11:56:44,6288,19,213,68,1,44,45,8,8,12,6,8,5,0,0
2021-02-03 11:57:14,543,85,173,5,1,4,3,0,3,0,0,0,0,0,0
2021-02-03 11:57:44,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 11:58:14,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 11:58:44,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 11:59:14,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 11:59:44,543,85,173,5,1,4,3,0,3,0,0,0,0,0,0
2021-02-03 12:00:14,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 12:00:44,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 12:01:14,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 12:01:44,1344,85,213,12,1,7,9,0,8,0,0,0,0,0,0
2021-02-03 12:02:14,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 12:02:44,743,85,173,7,1,5,5,0,4,0,0,0,0,0,0
2021-02-03 12:03:14,743,85,173,7,1,5,5,0,4,0,0,0,0,0,0
2021-02-03 12:03:44,285,95,95,3,1,2,1,0,3,0,0,0,0,0,0
2021-02-03 12:04:14,743,85,173,7,1,5,5,0,4,0,0,0,0,0,0
2021-02-03 12:04:44,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 12:05:14,743,85,173,7,1,5,5,0,4,0,0,0,0,0,0
2021-02-03 12:05:44,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 12:06:14,553,85,173,5,1,4,4,0,2,0,0,0,0,0,0
2021-02-03 12:06:44,6286,19,215,64,1,39,47,7,8,7,5,7,8,0,0
2021-02-03 12:07:14,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 12:07:44,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 12:08:14,285,95,95,3,1,1,2,0,3,0,0,0,0,0,0
2021-02-03 12:08:44,543,85,173,5,1,4,3,0,3,0,0,0,0,0,0
2021-02-03 12:09:14,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 12:09:44,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 12:10:14,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 12:10:44,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 12:11:14,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 12:11:44,1076,85,213,10,1,6,7,0,7,0,0,0,0,0,0
2021-02-03 12:12:14,1995,85,173,19,1,10,14,0,14,0,0,0,0,0,0
2021-02-03 12:12:44,1906,85,173,18,1,9,13,0,14,0,0,0,0,0,0
2021-02-03 12:13:14,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 12:13:44,648,85,173,6,1,5,4,0,3,0,0,0,0,0,0
2021-02-03 12:14:14,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 12:14:44,743,85,173,7,1,5,5,0,4,0,0,0,0,0,0
2021-02-03 12:15:14,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 12:15:44,743,85,173,7,1,5,5,0,4,0,0,0,0,0,0
2021-02-03 12:16:14,1039,19,173,11,1,9,5,0,4,4,0,0,0,0,0
2021-02-03 12:16:44,5419,19,213,57,1,32,46,7,8,1,5,7,8,0,0
2021-02-03 12:17:14,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 12:17:44,285,95,95,3,1,2,1,0,3,0,0,0,0,0,0
2021-02-03 12:18:14,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 12:18:44,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 12:19:14,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 12:19:44,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 12:20:14,285,95,95,3,1,2,1,0,3,0,0,0,0,0,0
2021-02-03 12:20:44,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 12:21:14,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 12:21:44,1534,85,213,14,1,9,11,0,8,0,0,0,0,0,0
2021-02-03 12:22:14,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 12:22:44,648,85,173,6,1,5,4,0,3,0,0,0,0,0,0
2021-02-03 12:23:14,648,85,173,6,1,5,4,0,3,0,0,0,0,0,0
2021-02-03 12:23:44,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 12:24:14,743,85,173,7,1,5,5,0,4,0,0,0,0,0,0
2021-02-03 12:24:44,285,95,95,3,1,2,1,0,3,0,0,0,0,0,0
2021-02-03 12:25:14,743,85,173,7,1,5,5,0,4,0,0,0,0,0,0
2021-02-03 12:25:44,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 12:26:14,1389,19,173,15,1,13,5,0,4,8,0,0,0,0,0
2021-02-03 12:26:44,5853,19,213,61,1,32,51,8,7,0,9,7,8,0,0
2021-02-03 12:27:14,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 12:27:44,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 12:28:14,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 12:28:44,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 12:29:14,811,85,173,7,1,5,5,0,4,0,0,0,0,0,0
2021-02-03 12:29:44,285,95,95,3,1,2,1,0,3,0,0,0,0,0,0
2021-02-03 12:30:14,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 12:30:44,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 12:31:14,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 12:31:44,1076,85,213,10,1,6,7,0,7,0,0,0,0,0,0
2021-02-03 12:32:14,743,85,173,7,1,5,5,0,4,0,0,0,0,0,0
2021-02-03 12:32:44,648,85,173,6,1,5,4,0,3,0,0,0,0,0,0
2021-02-03 12:33:14,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 12:33:44,648,85,173,6,1,4,5,0,3,0,0,0,0,0,0
2021-02-03 12:34:14,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 12:34:44,743,85,173,7,1,5,5,0,4,0,0,0,0,0,0
2021-02-03 12:35:14,190,95,95,2,1,2,0,0,2,0,0,0,0,0,0
2021-02-03 12:35:44,743,85,173,7,1,5,5,0,4,0,0,0,0,0,0
2021-02-03 12:36:14,3186,19,215,30,1,18,21,0,8,6,7,0,0,0,0
2021-02-03 12:36:44,3128,19,213,34,1,15,27,8,4,0,0,5,9,0,0
2021-02-03 12:37:14,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 12:37:44,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 12:38:14,543,85,173,5,1,4,3,0,3,0,0,0,0,0,0
2021-02-03 12:38:44,285,95,95,3,1,1,2,0,3,0,0,0,0,0,0
2021-02-03 12:39:14,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 12:39:44,543,85,173,5,1,4,3,0,3,0,0,0,0,0,0
2021-02-03 12:40:14,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 12:40:44,638,85,173,6,1,4,4,0,4,0,0,0,0,0,0
2021-02-03 12:41:14,768,95,97,8,1,3,5,0,8,0,0,0,0,0,0
2021-02-03 12:41:44,966,85,213,8,1,7,6,0,3,0,0,0,0,0,0
2021-02-03 12:42:14,743,85,173,7,1,5,5,0,4,0,0,0,0,0,0
2021-02-03 12:42:44,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 12:43:14,743,85,173,7,1,5,5,0,4,0,0,0,0,0,0
2021-02-03 12:43:44,380,95,95,4,1,2,2,0,4,0,0,0,0,0,0
2021-02-03 12:44:14,743,85,173,7,1,5,5,0,4,0,0,0,0,0,0
2021-02-03 12:44:44,285,95,95,3,1,2,1,0,3,0,0,0,0,0,0
2021-02-03 12:45:14,743,85,173,7,1,5,5,0,4,0,0,0,0,0,0
2021-02-03 12:45:44,743,85,173,7,1,5,5,0,4,0,0,0,0,0,0
2021-02-03 12:46:14,2447,19,173,25,1,14,17,0,8,5,6,0,0,0,0
