datetime,len_sum,smallest,largest,count_sum,occupied,0x0000,0xbfb8,0xab52,0xffff,0x6493,0x0e91,0x469a,0x0cd0,0xdfb8,0x0e910db012dbfe91
2021-02-03 12:48:24,448,85,173,4,1,3,3,0,2,0,0,0,0,0,0
2021-02-03 12:48:34,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 12:48:44,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 12:48:54,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 12:49:04,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 12:49:14,353,85,173,3,1,2,3,0,1,0,0,0,0,0,0
2021-02-03 12:49:24,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 12:49:34,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 12:49:44,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 12:49:54,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 12:50:04,353,85,173,3,1,2,3,0,1,0,0,0,0,0,0
2021-02-03 12:50:14,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 12:50:24,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 12:50:34,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 12:50:44,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 12:50:54,448,85,173,4,1,3,3,0,2,0,0,0,0,0,0
2021-02-03 12:51:04,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 12:51:14,886,85,213,8,1,5,6,0,5,0,0,0,0,0,0
2021-02-03 12:51:24,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 12:51:34,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 12:51:44,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 12:51:54,458,85,173,4,1,4,3,0,1,0,0,0,0,0,0
2021-02-03 12:52:04,675,19,167,9,1,8,1,0,1,0,0,8,0,0,0
2021-02-03 12:52:14,2248,19,167,26,1,10,25,0,2,0,0,0,15,0,0
2021-02-03 12:52:24,4084,19,173,48,1,24,37,0,1,10,0,0,24,0,0
2021-02-03 12:52:34,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 12:52:44,353,85,173,3,1,3,2,0,1,0,0,0,0,0,0
2021-02-03 12:52:54,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 12:53:04,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 12:53:14,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 12:53:24,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 12:53:34,258,85,173,2,1,2,2,0,0,0,0,0,0,0,0
2021-02-03 12:53:44,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 12:53:54,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 12:54:04,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 12:54:14,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 12:54:24,258,85,173,2,1,2,2,0,0,0,0,0,0,0,0
2021-02-03 12:54:34,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 12:54:44,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 12:54:54,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 12:55:04,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 12:55:14,353,85,173,3,1,3,2,0,1,0,0,0,0,0,0
2021-02-03 12:55:24,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 12:55:34,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 12:55:44,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 12:55:54,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 12:56:04,2212,19,215,22,1,12,16,0,4,5,7,0,0,0,0
2021-02-03 12:56:14,809,85,173,7,1,7,6,0,1,0,0,0,0,0,0
2021-02-03 12:56:24,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 12:56:34,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 12:56:44,825,19,213,9,1,2,9,7,0,0,0,0,0,0,0
2021-02-03 12:56:54,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 12:57:04,258,85,173,2,1,2,2,0,0,0,0,0,0,0,0
2021-02-03 12:57:14,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 12:57:24,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 12:57:34,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 12:57:44,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 12:57:54,448,85,173,4,1,3,3,0,2,0,0,0,0,0,0
2021-02-03 12:58:04,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 12:58:14,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 12:58:24,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 12:58:34,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 12:58:44,353,85,173,3,1,3,2,0,1,0,0,0,0,0,0
2021-02-03 12:58:54,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 12:59:04,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 12:59:14,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 12:59:24,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 12:59:34,173,173,173,1,1,1,1,0,0,0,0,0,0,0,0
2021-02-03 12:59:44,275,85,95,3,1,2,2,0,2,0,0,0,0,0,0
2021-02-03 12:59:54,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:00:04,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:00:14,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:00:24,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:00:34,353,85,173,3,1,2,3,0,1,0,0,0,0,0,0
2021-02-03 13:00:44,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:00:54,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:01:04,291,97,97,3,1,0,3,0,3,0,0,0,0,0,0
2021-02-03 13:01:14,593,85,213,5,1,4,4,0,2,0,0,0,0,0,0
2021-02-03 13:01:24,458,85,173,4,1,4,3,0,1,0,0,0,0,0,0
2021-02-03 13:01:34,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:01:44,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:01:54,565,19,167,7,1,7,0,0,1,0,0,6,0,0,0
2021-02-03 13:02:04,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:02:14,458,85,173,4,1,4,3,0,1,0,0,0,0,0,0
2021-02-03 13:02:24,1512,19,167,16,1,7,15,0,2,0,0,0,8,0,0
2021-02-03 13:02:34,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:02:44,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:02:54,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:03:04,258,85,173,2,1,2,2,0,0,0,0,0,0,0,0
2021-02-03 13:03:14,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:03:24,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:03:34,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:03:44,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:03:54,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:04:04,353,85,173,3,1,2,3,0,1,0,0,0,0,0,0
2021-02-03 13:04:14,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:04:24,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:04:34,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:04:44,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:04:54,448,85,173,4,1,3,3,0,2,0,0,0,0,0,0
2021-02-03 13:05:04,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:05:14,1757,19,167,21,1,11,16,0,1,0,0,4,10,0,0
2021-02-03 13:05:24,480,19,167,6,1,5,1,0,2,0,0,4,0,0,0
2021-02-03 13:05:34,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:05:44,353,85,173,3,1,3,2,0,1,0,0,0,0,0,0
2021-02-03 13:05:54,688,19,167,10,1,9,1,0,2,4,0,4,0,0,0
2021-02-03 13:06:04,3197,19,215,39,1,20,26,0,4,0,6,12,10,0,0
2021-02-03 13:06:14,436,85,161,4,1,3,3,0,2,0,0,0,0,0,0
2021-02-03 13:06:24,3487,19,167,39,1,16,38,0,1,0,0,0,23,0,0
2021-02-03 13:06:34,1039,19,173,11,1,5,11,0,1,0,0,0,5,0,0
2021-02-03 13:06:44,2589,19,167,29,1,12,28,8,2,0,0,0,8,0,0
2021-02-03 13:06:54,675,19,167,9,1,9,0,0,1,0,0,8,0,0,0
2021-02-03 13:07:04,1448,19,167,16,1,6,16,0,1,0,0,0,9,0,0
2021-02-03 13:07:14,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:07:24,1799,19,173,19,1,8,18,0,1,0,0,0,11,0,0
2021-02-03 13:07:34,2673,19,167,29,1,11,29,0,1,0,0,0,17,0,0
2021-02-03 13:07:44,1467,19,167,17,1,7,16,0,1,0,0,0,10,0,0
2021-02-03 13:07:54,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:08:04,95,95,95,1,1,0,1,0,1,0,0,0,0,0,0
2021-02-03 13:08:14,688,19,167,8,1,3,7,0,1,0,0,0,5,0,0
2021-02-03 13:08:24,1239,19,173,13,1,7,12,0,2,0,0,0,5,0,0
2021-02-03 13:08:34,686,19,167,8,1,3,8,0,0,0,0,0,5,0,0
2021-02-03 13:08:44,2360,19,167,28,1,11,27,0,2,0,0,0,16,0,0
2021-02-03 13:08:54,2991,19,167,37,1,12,36,0,2,0,0,0,24,0,0
2021-02-03 13:09:04,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
2021-02-03 13:09:14,353,85,173,3,1,2,3,0,1,0,0,0,0,0,0
2021-02-03 13:09:24,190,95,95,2,1,1,1,0,2,0,0,0,0,0,0
2021-02-03 13:09:34,95,95,95,1,1,1,0,0,1,0,0,0,0,0,0
