best_percent, best_zeros, n, k, alpha, fold, true_positive, true_negative, false_negative, false_positive, ones_count, zeros_count, filename
0.3113207547169811, 22, 15, 7, 0.001, 10, 0.9545454545454546, 0.23684210526315788, 0.7631578947368421, 0.045454545454545456, 44, 380, 60_second_0.001_alpha_10_fold_15_n_7_k_final_score.csv
0.3136792452830189, 23, 15, 8, 0.001, 10, 0.9555555555555556, 0.23746701846965698, 0.762532981530343, 0.044444444444444446, 45, 379, 60_second_0.001_alpha_10_fold_15_n_8_k_final_score.csv
0.330188679245283, 24, 15, 9, 0.001, 10, 0.9137931034482759, 0.23770491803278687, 0.7622950819672131, 0.08620689655172414, 58, 366, 60_second_0.001_alpha_10_fold_15_n_9_k_final_score.csv
0.41304347826086957, 35, 25, 10, 0.001, 10, 0.9320388349514563, 0.24115755627009647, 0.7588424437299035, 0.06796116504854369, 103, 311, 60_second_0.001_alpha_10_fold_25_n_10_k_final_score.csv
0.3671497584541063, 26, 25, 1, 0.001, 10, 0.8431372549019608, 0.21153846153846154, 0.7884615384615384, 0.1568627450980392, 102, 312, 60_second_0.001_alpha_10_fold_25_n_1_k_final_score.csv
0.33816425120772947, 27, 25, 2, 0.001, 10, 0.7788461538461539, 0.19032258064516128, 0.8096774193548387, 0.22115384615384615, 104, 310, 60_second_0.001_alpha_10_fold_25_n_2_k_final_score.csv
0.32608695652173914, 28, 25, 3, 0.001, 10, 0.7676767676767676, 0.1873015873015873, 0.8126984126984127, 0.23232323232323232, 99, 315, 60_second_0.001_alpha_10_fold_25_n_3_k_final_score.csv
0.3309178743961353, 29, 25, 4, 0.001, 10, 0.8313253012048193, 0.2054380664652568, 0.7945619335347432, 0.1686746987951807, 83, 331, 60_second_0.001_alpha_10_fold_25_n_4_k_final_score.csv
0.3526570048309179, 30, 25, 5, 0.001, 10, 0.8636363636363636, 0.2147239263803681, 0.7852760736196319, 0.13636363636363635, 88, 326, 60_second_0.001_alpha_10_fold_25_n_5_k_final_score.csv
0.3502415458937198, 31, 25, 6, 0.001, 10, 0.9436619718309859, 0.22740524781341107, 0.7725947521865889, 0.056338028169014086, 71, 343, 60_second_0.001_alpha_10_fold_25_n_6_k_final_score.csv
0.3719806763285024, 32, 25, 7, 0.001, 10, 0.9, 0.22530864197530864, 0.7746913580246914, 0.1, 90, 324, 60_second_0.001_alpha_10_fold_25_n_7_k_final_score.csv
0.3647342995169082, 33, 25, 8, 0.001, 10, 0.948051948051948, 0.2314540059347181, 0.7685459940652819, 0.05194805194805195, 77, 337, 60_second_0.001_alpha_10_fold_25_n_8_k_final_score.csv
0.391304347826087, 34, 25, 9, 0.001, 10, 0.9651162790697675, 0.24085365853658536, 0.7591463414634146, 0.03488372093023256, 86, 328, 60_second_0.001_alpha_10_fold_25_n_9_k_final_score.csv
0.506426735218509, 60, 50, 10, 0.001, 10, 0.8540540540540541, 0.19117647058823528, 0.8088235294117647, 0.14594594594594595, 185, 204, 60_second_0.001_alpha_10_fold_50_n_10_k_final_score.csv
0.23393316195372751, 51, 50, 1, 0.001, 10, 0.6404494382022472, 0.11333333333333333, 0.8866666666666667, 0.3595505617977528, 89, 300, 60_second_0.001_alpha_10_fold_50_n_1_k_final_score.csv
0.40359897172236503, 52, 50, 2, 0.001, 10, 0.7861635220125787, 0.1391304347826087, 0.8608695652173913, 0.2138364779874214, 159, 230, 60_second_0.001_alpha_10_fold_50_n_2_k_final_score.csv
0.41131105398457585, 53, 50, 3, 0.001, 10, 0.7764705882352941, 0.1278538812785388, 0.8721461187214612, 0.2235294117647059, 170, 219, 60_second_0.001_alpha_10_fold_50_n_3_k_final_score.csv
0.38817480719794345, 54, 50, 4, 0.001, 10, 0.7741935483870968, 0.13247863247863248, 0.8675213675213675, 0.22580645161290322, 155, 234, 60_second_0.001_alpha_10_fold_50_n_4_k_final_score.csv
0.4473007712082262, 55, 50, 5, 0.001, 10, 0.8033707865168539, 0.14691943127962084, 0.8530805687203792, 0.19662921348314608, 178, 211, 60_second_0.001_alpha_10_fold_50_n_5_k_final_score.csv
0.35989717223650386, 56, 50, 6, 0.001, 10, 0.7466666666666667, 0.11715481171548117, 0.8828451882845189, 0.25333333333333335, 150, 239, 60_second_0.001_alpha_10_fold_50_n_6_k_final_score.csv
0.3856041131105398, 57, 50, 7, 0.001, 10, 0.8043478260869565, 0.1553784860557769, 0.8446215139442231, 0.1956521739130435, 138, 251, 60_second_0.001_alpha_10_fold_50_n_7_k_final_score.csv
0.4087403598971722, 58, 50, 8, 0.001, 10, 0.8120805369127517, 0.15833333333333333, 0.8416666666666667, 0.18791946308724833, 149, 240, 60_second_0.001_alpha_10_fold_50_n_8_k_final_score.csv
0.48586118251928023, 59, 50, 9, 0.001, 10, 0.847457627118644, 0.18396226415094338, 0.8160377358490566, 0.15254237288135594, 177, 212, 60_second_0.001_alpha_10_fold_50_n_9_k_final_score.csv
0.6253687315634219, 110, 100, 10, 0.001, 2, 0.967948717948718, 0.3333333333333333, 0.6666666666666666, 0.03205128205128205, 156, 183, 60_second_0.001_alpha_2_fold_100_n_10_k_final_score.csv
0.19174041297935104, 101, 100, 1, 0.001, 2, 0.4864864864864865, 0.15562913907284767, 0.8443708609271523, 0.5135135135135135, 37, 302, 60_second_0.001_alpha_2_fold_100_n_1_k_final_score.csv
0.45427728613569324, 102, 100, 2, 0.001, 2, 0.8492063492063492, 0.22065727699530516, 0.7793427230046949, 0.15079365079365079, 126, 213, 60_second_0.001_alpha_2_fold_100_n_2_k_final_score.csv
0.5427728613569321, 103, 100, 3, 0.001, 2, 0.8831168831168831, 0.2594594594594595, 0.7405405405405405, 0.11688311688311688, 154, 185, 60_second_0.001_alpha_2_fold_100_n_3_k_final_score.csv
0.5014749262536873, 104, 100, 4, 0.001, 2, 0.8768115942028986, 0.24378109452736318, 0.7562189054726368, 0.12318840579710146, 138, 201, 60_second_0.001_alpha_2_fold_100_n_4_k_final_score.csv
0.5191740412979351, 105, 100, 5, 0.001, 2, 0.8928571428571429, 0.2562814070351759, 0.7437185929648241, 0.10714285714285714, 140, 199, 60_second_0.001_alpha_2_fold_100_n_5_k_final_score.csv
0.5103244837758112, 106, 100, 6, 0.001, 2, 0.8905109489051095, 0.2524752475247525, 0.7475247524752475, 0.10948905109489052, 137, 202, 60_second_0.001_alpha_2_fold_100_n_6_k_final_score.csv
0.5398230088495575, 107, 100, 7, 0.001, 2, 0.920863309352518, 0.275, 0.725, 0.07913669064748201, 139, 200, 60_second_0.001_alpha_2_fold_100_n_7_k_final_score.csv
0.4808259587020649, 108, 100, 8, 0.001, 2, 0.9532710280373832, 0.2629310344827586, 0.7370689655172413, 0.04672897196261682, 107, 232, 60_second_0.001_alpha_2_fold_100_n_8_k_final_score.csv
0.5309734513274337, 109, 100, 9, 0.001, 2, 0.975, 0.2876712328767123, 0.7123287671232876, 0.025, 120, 219, 60_second_0.001_alpha_2_fold_100_n_9_k_final_score.csv
0.38461538461538464, 11, 10, 1, 0.001, 2, 0.8695652173913043, 0.2522255192878338, 0.7477744807121661, 0.13043478260869565, 92, 337, 60_second_0.001_alpha_2_fold_10_n_1_k_final_score.csv
0.32400932400932403, 12, 10, 2, 0.001, 2, 0.92, 0.24538258575197888, 0.7546174142480211, 0.08, 50, 379, 60_second_0.001_alpha_2_fold_10_n_2_k_final_score.csv
0.2937062937062937, 13, 10, 3, 0.001, 2, 0.967741935483871, 0.24120603015075376, 0.7587939698492462, 0.03225806451612903, 31, 398, 60_second_0.001_alpha_2_fold_10_n_3_k_final_score.csv
0.2913752913752914, 14, 10, 4, 0.001, 2, 0.8888888888888888, 0.2366412213740458, 0.7633587786259542, 0.1111111111111111, 36, 393, 60_second_0.001_alpha_2_fold_10_n_4_k_final_score.csv
0.2913752913752914, 15, 10, 5, 0.001, 2, 0.8181818181818182, 0.23116883116883116, 0.7688311688311689, 0.18181818181818182, 44, 385, 60_second_0.001_alpha_2_fold_10_n_5_k_final_score.csv
0.2913752913752914, 16, 10, 6, 0.001, 2, 0.8043478260869565, 0.2297650130548303, 0.7702349869451697, 0.1956521739130435, 46, 383, 60_second_0.001_alpha_2_fold_10_n_6_k_final_score.csv
0.28438228438228436, 17, 10, 7, 0.001, 2, 0.7358490566037735, 0.22074468085106383, 0.7792553191489362, 0.2641509433962264, 53, 376, 60_second_0.001_alpha_2_fold_10_n_7_k_final_score.csv
0.29603729603729606, 18, 10, 8, 0.001, 2, 0.7586206896551724, 0.22371967654986524, 0.7762803234501348, 0.2413793103448276, 58, 371, 60_second_0.001_alpha_2_fold_10_n_8_k_final_score.csv
0.26107226107226106, 19, 10, 9, 0.001, 2, 0.6363636363636364, 0.20588235294117646, 0.7941176470588235, 0.36363636363636365, 55, 374, 60_second_0.001_alpha_2_fold_10_n_9_k_final_score.csv
0.36556603773584906, 25, 15, 10, 0.001, 2, 0.9436619718309859, 0.24929178470254956, 0.7507082152974505, 0.056338028169014086, 71, 353, 60_second_0.001_alpha_2_fold_15_n_10_k_final_score.csv
0.375, 16, 15, 1, 0.001, 2, 0.845360824742268, 0.23547400611620795, 0.764525993883792, 0.15463917525773196, 97, 327, 60_second_0.001_alpha_2_fold_15_n_1_k_final_score.csv
0.375, 17, 15, 2, 0.001, 2, 0.8764044943820225, 0.2417910447761194, 0.7582089552238805, 0.12359550561797752, 89, 335, 60_second_0.001_alpha_2_fold_15_n_2_k_final_score.csv
0.3113207547169811, 18, 15, 3, 0.001, 2, 0.9, 0.232620320855615, 0.767379679144385, 0.1, 50, 374, 60_second_0.001_alpha_2_fold_15_n_3_k_final_score.csv
0.2971698113207547, 19, 15, 4, 0.001, 2, 0.9473684210526315, 0.23316062176165803, 0.7668393782383419, 0.05263157894736842, 38, 386, 60_second_0.001_alpha_2_fold_15_n_4_k_final_score.csv
0.3018867924528302, 20, 15, 5, 0.001, 2, 0.9736842105263158, 0.23575129533678757, 0.7642487046632125, 0.02631578947368421, 38, 386, 60_second_0.001_alpha_2_fold_15_n_5_k_final_score.csv
0.330188679245283, 21, 15, 6, 0.001, 2, 0.9615384615384616, 0.24193548387096775, 0.7580645161290323, 0.038461538461538464, 52, 372, 60_second_0.001_alpha_2_fold_15_n_6_k_final_score.csv
0.33490566037735847, 22, 15, 7, 0.001, 2, 0.9310344827586207, 0.24043715846994534, 0.7595628415300546, 0.06896551724137931, 58, 366, 60_second_0.001_alpha_2_fold_15_n_7_k_final_score.csv
0.3278301886792453, 23, 15, 8, 0.001, 2, 1.0, 0.2440318302387268, 0.7559681697612732, 0.0, 47, 377, 60_second_0.001_alpha_2_fold_15_n_8_k_final_score.csv
0.33490566037735847, 24, 15, 9, 0.001, 2, 0.8787878787878788, 0.2346368715083799, 0.7653631284916201, 0.12121212121212122, 66, 358, 60_second_0.001_alpha_2_fold_15_n_9_k_final_score.csv
0.4106280193236715, 35, 25, 10, 0.001, 2, 0.94, 0.24203821656050956, 0.7579617834394905, 0.06, 100, 314, 60_second_0.001_alpha_2_fold_25_n_10_k_final_score.csv
0.36231884057971014, 26, 25, 1, 0.001, 2, 0.8269230769230769, 0.2064516129032258, 0.7935483870967742, 0.17307692307692307, 104, 310, 60_second_0.001_alpha_2_fold_25_n_1_k_final_score.csv
0.3671497584541063, 27, 25, 2, 0.001, 2, 0.8125, 0.20198675496688742, 0.7980132450331126, 0.1875, 112, 302, 60_second_0.001_alpha_2_fold_25_n_2_k_final_score.csv
0.3526570048309179, 28, 25, 3, 0.001, 2, 0.8333333333333334, 0.20754716981132076, 0.7924528301886793, 0.16666666666666666, 96, 318, 60_second_0.001_alpha_2_fold_25_n_3_k_final_score.csv
0.3164251207729469, 29, 25, 4, 0.001, 2, 0.8181818181818182, 0.20178041543026706, 0.798219584569733, 0.18181818181818182, 77, 337, 60_second_0.001_alpha_2_fold_25_n_4_k_final_score.csv
0.3309178743961353, 30, 25, 5, 0.001, 2, 0.8873239436619719, 0.21574344023323616, 0.7842565597667639, 0.11267605633802817, 71, 343, 60_second_0.001_alpha_2_fold_25_n_5_k_final_score.csv
0.3333333333333333, 31, 25, 6, 0.001, 2, 0.9117647058823529, 0.21965317919075145, 0.7803468208092486, 0.08823529411764706, 68, 346, 60_second_0.001_alpha_2_fold_25_n_6_k_final_score.csv
0.34299516908212563, 32, 25, 7, 0.001, 2, 0.8846153846153846, 0.21726190476190477, 0.7827380952380952, 0.11538461538461539, 78, 336, 60_second_0.001_alpha_2_fold_25_n_7_k_final_score.csv
0.3526570048309179, 33, 25, 8, 0.001, 2, 0.9210526315789473, 0.22485207100591717, 0.7751479289940828, 0.07894736842105263, 76, 338, 60_second_0.001_alpha_2_fold_25_n_8_k_final_score.csv
0.3888888888888889, 34, 25, 9, 0.001, 2, 0.9647058823529412, 0.24012158054711247, 0.7598784194528876, 0.03529411764705882, 85, 329, 60_second_0.001_alpha_2_fold_25_n_9_k_final_score.csv
0.44473007712082263, 60, 50, 10, 0.001, 2, 0.8322981366459627, 0.17105263157894737, 0.8289473684210527, 0.16770186335403728, 161, 228, 60_second_0.001_alpha_2_fold_50_n_10_k_final_score.csv
0.2853470437017995, 51, 50, 1, 0.001, 2, 0.6923076923076923, 0.11029411764705882, 0.8897058823529411, 0.3076923076923077, 117, 272, 60_second_0.001_alpha_2_fold_50_n_1_k_final_score.csv
0.35475578406169667, 52, 50, 2, 0.001, 2, 0.75, 0.12244897959183673, 0.8775510204081632, 0.25, 144, 245, 60_second_0.001_alpha_2_fold_50_n_2_k_final_score.csv
0.40616966580976865, 53, 50, 3, 0.001, 2, 0.7738095238095238, 0.12669683257918551, 0.8733031674208145, 0.2261904761904762, 168, 221, 60_second_0.001_alpha_2_fold_50_n_3_k_final_score.csv
0.40616966580976865, 54, 50, 4, 0.001, 2, 0.7771084337349398, 0.13004484304932734, 0.8699551569506726, 0.22289156626506024, 166, 223, 60_second_0.001_alpha_2_fold_50_n_4_k_final_score.csv
0.3676092544987147, 55, 50, 5, 0.001, 2, 0.7583892617449665, 0.125, 0.875, 0.24161073825503357, 149, 240, 60_second_0.001_alpha_2_fold_50_n_5_k_final_score.csv
0.34704370179948585, 56, 50, 6, 0.001, 2, 0.7593984962406015, 0.1328125, 0.8671875, 0.24060150375939848, 133, 256, 60_second_0.001_alpha_2_fold_50_n_6_k_final_score.csv
0.35989717223650386, 57, 50, 7, 0.001, 2, 0.7846153846153846, 0.14671814671814673, 0.8532818532818532, 0.2153846153846154, 130, 259, 60_second_0.001_alpha_2_fold_50_n_7_k_final_score.csv
0.37789203084832906, 58, 50, 8, 0.001, 2, 0.8, 0.15354330708661418, 0.8464566929133859, 0.2, 135, 254, 60_second_0.001_alpha_2_fold_50_n_8_k_final_score.csv
0.3856041131105398, 59, 50, 9, 0.001, 2, 0.8043478260869565, 0.1553784860557769, 0.8446215139442231, 0.1956521739130435, 138, 251, 60_second_0.001_alpha_2_fold_50_n_9_k_final_score.csv
0.7640117994100295, 110, 100, 10, 0.001, 3, 0.9707317073170731, 0.44776119402985076, 0.5522388059701493, 0.02926829268292683, 205, 134, 60_second_0.001_alpha_3_fold_100_n_10_k_final_score.csv
0.30383480825958703, 101, 100, 1, 0.001, 3, 0.7402597402597403, 0.17557251908396945, 0.8244274809160306, 0.2597402597402597, 77, 262, 60_second_0.001_alpha_3_fold_100_n_1_k_final_score.csv
0.49262536873156343, 102, 100, 2, 0.001, 3, 0.8633093525179856, 0.235, 0.765, 0.1366906474820144, 139, 200, 60_second_0.001_alpha_3_fold_100_n_2_k_final_score.csv
0.5191740412979351, 103, 100, 3, 0.001, 3, 0.8767123287671232, 0.24870466321243523, 0.7512953367875648, 0.1232876712328767, 146, 193, 60_second_0.001_alpha_3_fold_100_n_3_k_final_score.csv
0.5132743362831859, 104, 100, 4, 0.001, 3, 0.8802816901408451, 0.24873096446700507, 0.751269035532995, 0.11971830985915492, 142, 197, 60_second_0.001_alpha_3_fold_100_n_4_k_final_score.csv
0.5339233038348082, 105, 100, 5, 0.001, 3, 0.891156462585034, 0.2604166666666667, 0.7395833333333334, 0.10884353741496598, 147, 192, 60_second_0.001_alpha_3_fold_100_n_5_k_final_score.csv
0.6017699115044248, 106, 100, 6, 0.001, 3, 0.9107142857142857, 0.2982456140350877, 0.7017543859649122, 0.08928571428571429, 168, 171, 60_second_0.001_alpha_3_fold_100_n_6_k_final_score.csv
0.5545722713864307, 107, 100, 7, 0.001, 3, 0.9066666666666666, 0.2751322751322751, 0.7248677248677249, 0.09333333333333334, 150, 189, 60_second_0.001_alpha_3_fold_100_n_7_k_final_score.csv
0.6489675516224189, 108, 100, 8, 0.001, 3, 0.9277777777777778, 0.3333333333333333, 0.6666666666666666, 0.07222222222222222, 180, 159, 60_second_0.001_alpha_3_fold_100_n_8_k_final_score.csv
0.616519174041298, 109, 100, 9, 0.001, 3, 0.9735099337748344, 0.32978723404255317, 0.6702127659574468, 0.026490066225165563, 151, 188, 60_second_0.001_alpha_3_fold_100_n_9_k_final_score.csv
0.3682983682983683, 11, 10, 1, 0.001, 3, 0.8210526315789474, 0.23952095808383234, 0.7604790419161677, 0.17894736842105263, 95, 334, 60_second_0.001_alpha_3_fold_10_n_1_k_final_score.csv
0.29603729603729606, 12, 10, 2, 0.001, 3, 0.96875, 0.24181360201511334, 0.7581863979848866, 0.03125, 32, 397, 60_second_0.001_alpha_3_fold_10_n_2_k_final_score.csv
0.29603729603729606, 13, 10, 3, 0.001, 3, 0.8947368421052632, 0.23785166240409208, 0.7621483375959079, 0.10526315789473684, 38, 391, 60_second_0.001_alpha_3_fold_10_n_3_k_final_score.csv
0.289044289044289, 14, 10, 4, 0.001, 3, 0.8857142857142857, 0.23604060913705585, 0.7639593908629442, 0.11428571428571428, 35, 394, 60_second_0.001_alpha_3_fold_10_n_4_k_final_score.csv
0.289044289044289, 15, 10, 5, 0.001, 3, 0.8292682926829268, 0.23195876288659795, 0.7680412371134021, 0.17073170731707318, 41, 388, 60_second_0.001_alpha_3_fold_10_n_5_k_final_score.csv
0.29836829836829837, 16, 10, 6, 0.001, 3, 0.8297872340425532, 0.23298429319371727, 0.7670157068062827, 0.1702127659574468, 47, 382, 60_second_0.001_alpha_3_fold_10_n_6_k_final_score.csv
0.28438228438228436, 17, 10, 7, 0.001, 3, 0.7450980392156863, 0.2222222222222222, 0.7777777777777778, 0.2549019607843137, 51, 378, 60_second_0.001_alpha_3_fold_10_n_7_k_final_score.csv
0.28438228438228436, 18, 10, 8, 0.001, 3, 0.7358490566037735, 0.22074468085106383, 0.7792553191489362, 0.2641509433962264, 53, 376, 60_second_0.001_alpha_3_fold_10_n_8_k_final_score.csv
0.2680652680652681, 19, 10, 9, 0.001, 3, 0.6607142857142857, 0.20911528150134048, 0.7908847184986595, 0.3392857142857143, 56, 373, 60_second_0.001_alpha_3_fold_10_n_9_k_final_score.csv
0.35377358490566035, 25, 15, 10, 0.001, 3, 0.9393939393939394, 0.24581005586592178, 0.7541899441340782, 0.06060606060606061, 66, 358, 60_second_0.001_alpha_3_fold_15_n_10_k_final_score.csv
0.3938679245283019, 16, 15, 1, 0.001, 3, 0.8099173553719008, 0.22772277227722773, 0.7722772277227723, 0.19008264462809918, 121, 303, 60_second_0.001_alpha_3_fold_15_n_1_k_final_score.csv
0.33726415094339623, 17, 15, 2, 0.001, 3, 0.84, 0.22922636103151864, 0.7707736389684814, 0.16, 75, 349, 60_second_0.001_alpha_3_fold_15_n_2_k_final_score.csv
0.33490566037735847, 18, 15, 3, 0.001, 3, 0.9032258064516129, 0.23756906077348067, 0.7624309392265194, 0.0967741935483871, 62, 362, 60_second_0.001_alpha_3_fold_15_n_3_k_final_score.csv
0.30424528301886794, 19, 15, 4, 0.001, 3, 0.8936170212765957, 0.23076923076923078, 0.7692307692307693, 0.10638297872340426, 47, 377, 60_second_0.001_alpha_3_fold_15_n_4_k_final_score.csv
0.3018867924528302, 20, 15, 5, 0.001, 3, 0.95, 0.234375, 0.765625, 0.05, 40, 384, 60_second_0.001_alpha_3_fold_15_n_5_k_final_score.csv
0.2971698113207547, 21, 15, 6, 0.001, 3, 0.9047619047619048, 0.23036649214659685, 0.7696335078534031, 0.09523809523809523, 42, 382, 60_second_0.001_alpha_3_fold_15_n_6_k_final_score.csv
0.33254716981132076, 22, 15, 7, 0.001, 3, 0.9454545454545454, 0.24119241192411925, 0.7588075880758808, 0.05454545454545454, 55, 369, 60_second_0.001_alpha_3_fold_15_n_7_k_final_score.csv
0.32075471698113206, 23, 15, 8, 0.001, 3, 0.8793103448275862, 0.23224043715846995, 0.76775956284153, 0.1206896551724138, 58, 366, 60_second_0.001_alpha_3_fold_15_n_8_k_final_score.csv
0.3160377358490566, 24, 15, 9, 0.001, 3, 0.8620689655172413, 0.22950819672131148, 0.7704918032786885, 0.13793103448275862, 58, 366, 60_second_0.001_alpha_3_fold_15_n_9_k_final_score.csv
0.4082125603864734, 35, 25, 10, 0.001, 3, 0.9393939393939394, 0.24126984126984127, 0.7587301587301587, 0.06060606060606061, 99, 315, 60_second_0.001_alpha_3_fold_25_n_10_k_final_score.csv
0.35507246376811596, 26, 25, 1, 0.001, 3, 0.8037383177570093, 0.1986970684039088, 0.8013029315960912, 0.19626168224299065, 107, 307, 60_second_0.001_alpha_3_fold_25_n_1_k_final_score.csv
0.38164251207729466, 27, 25, 2, 0.001, 3, 0.8166666666666667, 0.20408163265306123, 0.7959183673469388, 0.18333333333333332, 120, 294, 60_second_0.001_alpha_3_fold_25_n_2_k_final_score.csv
0.3695652173913043, 28, 25, 3, 0.001, 3, 0.8256880733944955, 0.20655737704918034, 0.7934426229508197, 0.1743119266055046, 109, 305, 60_second_0.001_alpha_3_fold_25_n_3_k_final_score.csv
0.32608695652173914, 29, 25, 4, 0.001, 3, 0.7912087912087912, 0.19504643962848298, 0.804953560371517, 0.2087912087912088, 91, 323, 60_second_0.001_alpha_3_fold_25_n_4_k_final_score.csv
0.3647342995169082, 30, 25, 5, 0.001, 3, 0.8709677419354839, 0.21806853582554517, 0.7819314641744548, 0.12903225806451613, 93, 321, 60_second_0.001_alpha_3_fold_25_n_5_k_final_score.csv
0.3695652173913043, 31, 25, 6, 0.001, 3, 0.9176470588235294, 0.22796352583586627, 0.7720364741641338, 0.08235294117647059, 85, 329, 60_second_0.001_alpha_3_fold_25_n_6_k_final_score.csv
