datetime,len_sum,smallest,largest,count_sum,occupied,0xffff,0xbfb8,0x0000,0x0cd0,0x469a,0xab52,0x0e91,0x6493
2021-03-23 00:01:32,3346,19,213,72,0,12,23,21,9,7,0,0,0
2021-03-23 00:03:02,2807,19,173,58,0,10,24,15,0,0,9,0,0
2021-03-23 00:04:32,2657,85,213,50,0,16,18,16,0,0,0,0,0
2021-03-23 00:06:02,1771,85,173,34,0,11,11,12,0,0,0,0,0
2021-03-23 00:07:32,2840,19,215,56,0,12,22,14,0,0,0,8,0
2021-03-23 00:09:02,2308,85,173,44,0,14,16,14,0,0,0,0,0
2021-03-23 00:10:32,2481,19,215,50,0,12,12,19,0,0,0,0,7
2021-03-23 00:12:02,3284,19,213,68,0,11,21,21,8,7,0,0,0
2021-03-23 00:13:32,3101,19,213,62,0,14,24,16,0,0,8,0,0
2021-03-23 00:15:02,1866,85,173,36,0,12,12,12,0,0,0,0,0
2021-03-23 00:16:32,3000,19,173,60,0,11,24,17,0,0,0,8,0
2021-03-23 00:18:02,1786,85,173,36,0,16,11,9,0,0,0,0,0
2021-03-23 00:19:32,2579,19,173,50,0,11,14,20,0,0,0,0,5
2021-03-23 00:21:02,3595,19,213,74,0,11,25,23,8,7,0,0,0
2021-03-23 00:22:32,1561,85,173,30,0,11,9,10,0,0,0,0,0
2021-03-23 00:24:02,3616,19,213,72,0,16,29,19,0,0,8,0,0
2021-03-23 00:25:32,1676,85,173,32,0,10,10,12,0,0,0,0,0
2021-03-23 00:27:02,2932,19,215,56,0,11,22,18,0,0,0,5,0
2021-03-23 00:28:32,2137,85,173,42,0,16,14,12,0,0,0,0,0
2021-03-23 00:30:02,2512,19,173,52,0,12,12,20,0,0,0,0,8
2021-03-23 00:31:32,3467,19,213,70,0,11,24,22,8,5,0,0,0
2021-03-23 00:33:02,3978,19,213,76,0,16,31,21,0,0,8,0,0
2021-03-23 00:34:32,1408,85,173,28,0,11,8,9,0,0,0,0,0
2021-03-23 00:36:02,3213,19,215,62,0,11,25,18,0,0,0,8,0
2021-03-23 00:37:32,3249,85,173,62,0,25,21,16,0,0,0,0,0
2021-03-23 00:39:02,3629,19,215,70,0,20,21,23,0,0,0,0,6
2021-03-23 00:40:32,1408,85,173,28,0,11,8,9,0,0,0,0,0
2021-03-23 00:42:02,3585,19,213,74,0,12,24,23,8,7,0,0,0
2021-03-23 00:43:32,3874,19,213,76,0,16,31,21,0,0,8,0,0
2021-03-23 00:45:02,1408,85,173,28,0,11,8,9,0,0,0,0,0
2021-03-23 00:46:32,3000,19,173,60,0,11,24,17,0,0,0,8,0
2021-03-23 00:48:02,2310,85,173,44,0,16,15,13,0,0,0,0,0
2021-03-23 00:49:32,2228,19,173,44,0,11,11,17,0,0,0,0,5
2021-03-23 00:51:02,3389,19,213,70,0,11,22,22,8,7,0,0,0
2021-03-23 00:52:32,1656,85,173,32,0,12,10,10,0,0,0,0,0
2021-03-23 00:54:02,3895,19,213,74,0,15,30,21,0,0,8,0,0
2021-03-23 00:55:32,1866,85,173,36,0,12,12,12,0,0,0,0,0
2021-03-23 00:57:02,2761,19,215,54,0,11,21,15,0,0,0,7,0
2021-03-23 00:58:32,2500,85,173,48,0,16,17,15,0,0,0,0,0
2021-03-23 01:00:02,2152,19,173,44,0,11,11,17,0,0,0,0,5
2021-03-23 01:01:32,3327,19,213,70,0,12,22,21,8,7,0,0,0
2021-03-23 01:03:02,2927,19,213,58,0,15,22,14,0,0,7,0,0
2021-03-23 01:04:32,1466,85,173,28,0,10,8,10,0,0,0,0,0
2021-03-23 01:06:02,3003,19,215,58,0,11,23,16,0,0,0,8,0
2021-03-23 01:07:32,1303,85,173,26,0,11,7,8,0,0,0,0,0
2021-03-23 01:09:02,3125,19,215,62,0,15,17,23,0,0,0,0,7
2021-03-23 01:10:32,1866,85,173,36,0,12,12,12,0,0,0,0,0
2021-03-23 01:12:02,2946,19,213,64,0,12,19,19,7,7,0,0,0
2021-03-23 01:13:32,3117,19,213,62,0,15,24,15,0,0,8,0,0
2021-03-23 01:15:02,1656,85,173,32,0,12,10,10,0,0,0,0,0
2021-03-23 01:16:32,2734,19,173,56,0,11,22,15,0,0,0,8,0
2021-03-23 01:18:02,2500,85,173,48,0,16,17,15,0,0,0,0,0
2021-03-23 01:19:32,1865,19,173,38,0,11,8,14,0,0,0,0,5
2021-03-23 01:21:02,3700,19,213,76,0,11,25,25,8,7,0,0,0
2021-03-23 01:22:32,1959,85,173,38,0,16,12,10,0,0,0,0,0
2021-03-23 01:24:02,3121,19,213,62,0,11,25,18,0,0,8,0,0
2021-03-23 01:25:32,2354,19,173,48,0,12,18,13,0,0,0,5,0
2021-03-23 01:27:02,2302,85,215,40,0,11,14,14,0,0,0,1,0
2021-03-23 01:28:32,3156,19,173,64,0,15,17,24,0,0,0,0,8
2021-03-23 01:30:02,1503,85,173,30,0,12,9,9,0,0,0,0,0
