datetime,len_sum,smallest,largest,count_sum,occupied,0xffff,0xbfb8,0x0000,0x0cd0,0x469a,0xab52,0x0e91,0x6493
2021-03-23 00:03:02,6153,19,213,130,0,22,47,36,9,7,9,0,0
2021-03-23 00:06:02,4428,85,213,84,0,27,29,28,0,0,0,0,0
2021-03-23 00:09:02,5148,19,215,100,0,26,38,28,0,0,0,8,0
2021-03-23 00:12:02,5765,19,215,118,0,23,33,40,8,7,0,0,7
2021-03-23 00:15:02,4967,19,213,98,0,26,36,28,0,0,8,0,0
2021-03-23 00:18:02,4786,19,173,96,0,27,35,26,0,0,0,8,0
2021-03-23 00:21:02,6174,19,213,124,0,22,39,43,8,7,0,0,5
2021-03-23 00:24:02,5177,19,213,102,0,27,38,29,0,0,8,0,0
2021-03-23 00:27:02,4608,19,215,88,0,21,32,30,0,0,0,5,0
2021-03-23 00:30:02,4649,19,173,94,0,28,26,32,0,0,0,0,8
2021-03-23 00:33:02,7445,19,213,146,0,27,55,43,8,5,8,0,0
2021-03-23 00:36:02,4621,19,215,90,0,22,33,27,0,0,0,8,0
2021-03-23 00:39:02,6878,19,215,132,0,45,42,39,0,0,0,0,6
2021-03-23 00:42:02,4993,19,213,102,0,23,32,32,8,7,0,0,0
2021-03-23 00:45:02,5282,19,213,104,0,27,39,30,0,0,8,0,0
2021-03-23 00:48:02,5310,19,173,104,0,27,39,30,0,0,0,8,0
2021-03-23 00:51:02,5617,19,213,114,0,22,33,39,8,7,0,0,5
2021-03-23 00:54:02,5551,19,213,106,0,27,40,31,0,0,8,0,0
2021-03-23 00:57:02,4627,19,215,90,0,23,33,27,0,0,0,7,0
2021-03-23 01:00:02,4652,19,173,92,0,27,28,32,0,0,0,0,5
2021-03-23 01:03:02,6254,19,213,128,0,27,44,35,8,7,7,0,0
2021-03-23 01:06:02,4469,19,215,86,0,21,31,26,0,0,0,8,0
2021-03-23 01:09:02,4428,19,215,88,0,26,24,31,0,0,0,0,7
2021-03-23 01:12:02,4812,19,213,100,0,24,31,31,7,7,0,0,0
2021-03-23 01:15:02,4773,19,213,94,0,27,34,25,0,0,8,0,0
2021-03-23 01:18:02,5234,19,173,104,0,27,39,30,0,0,0,8,0
2021-03-23 01:21:02,5565,19,213,114,0,22,33,39,8,7,0,0,5
2021-03-23 01:24:02,5080,19,213,100,0,27,37,28,0,0,8,0,0
2021-03-23 01:27:02,4656,19,215,88,0,23,32,27,0,0,0,6,0
2021-03-23 01:30:02,4659,19,173,94,0,27,26,33,0,0,0,0,8
2021-03-23 01:33:02,6730,19,213,132,0,27,46,40,8,7,4,0,0
2021-03-23 01:36:02,4728,19,215,88,0,23,32,26,0,0,0,7,0
2021-03-23 01:39:02,4762,19,215,92,0,27,27,32,0,0,0,0,6
2021-03-23 01:42:02,7721,19,213,154,0,40,54,43,10,7,0,0,0
2021-03-23 01:45:02,5237,19,213,102,0,27,38,29,0,0,8,0,0
2021-03-23 01:48:02,4691,19,173,94,0,27,34,26,0,0,0,7,0
2021-03-23 01:51:02,5290,19,213,108,0,22,30,37,7,7,0,0,5
2021-03-23 01:54:02,5248,19,213,100,0,26,38,28,0,0,8,0,0
2021-03-23 01:57:02,4001,19,215,74,0,23,25,23,0,0,0,3,0
2021-03-23 02:00:02,4907,19,173,98,0,26,29,35,0,0,0,0,8
2021-03-23 02:03:02,6569,19,213,134,0,27,47,38,7,7,8,0,0
2021-03-23 02:06:02,4306,19,215,84,0,22,30,24,0,0,0,8,0
2021-03-23 02:09:02,4618,19,215,92,0,28,26,31,0,0,0,0,7
2021-03-23 02:12:02,5241,19,213,106,0,23,34,35,7,7,0,0,0
2021-03-23 02:15:02,4589,19,213,90,0,26,32,24,0,0,8,0,0
2021-03-23 02:18:02,5568,19,173,108,0,27,41,32,0,0,0,8,0
2021-03-23 02:21:02,5499,19,213,114,0,23,33,38,8,7,0,0,5
2021-03-23 02:24:02,5245,19,213,102,0,25,39,30,0,0,8,0,0
2021-03-23 02:27:02,4788,19,215,92,0,28,32,26,0,0,0,6,0
2021-03-23 02:30:02,4539,19,173,90,0,22,26,34,0,0,0,0,8
2021-03-23 02:33:02,7847,19,213,150,0,28,57,45,8,4,8,0,0
