datetime,len_sum,smallest,largest,count_sum,occupied,0xffff,0xbfb8,0x0000,0x0cd0,0x469a,0xab52,0x0e91,0x6493
3/23/2021 15:28,5188,85,213,100,2,35,33,32,0,0,0,0,0
3/23/2021 15:32,10287,85,215,178,2,33,63,60,4,5,4,4,5
3/23/2021 15:36,5551,85,213,106,2,35,36,35,0,0,0,0,0
3/23/2021 15:40,7051,85,213,126,2,29,43,42,4,4,0,4,0
3/23/2021 15:44,6895,85,213,126,2,34,42,42,0,0,4,0,4
3/23/2021 15:48,5093,85,213,98,2,34,32,32,0,0,0,0,0
3/23/2021 15:52,9615,85,215,166,2,35,59,54,4,4,4,3,3
3/23/2021 15:56,5061,85,173,98,2,33,32,33,0,0,0,0,0
3/23/2021 16:00,6431,85,215,118,2,31,39,38,2,4,0,4,0
3/23/2021 16:04,7461,85,215,134,2,35,45,45,0,0,4,0,5
3/23/2021 16:08,5083,85,213,98,2,35,32,31,0,0,0,0,0
3/23/2021 16:12,10728,85,213,184,2,35,67,62,4,4,4,4,4
3/23/2021 16:16,5456,85,213,104,2,34,35,35,0,0,0,0,0
3/23/2021 16:20,22009,85,215,362,2,31,158,114,38,3,12,2,4
3/23/2021 16:24,5772,85,215,108,2,34,34,37,0,0,0,0,3
3/23/2021 16:28,12060,85,215,212,2,50,81,66,4,4,4,3,0
3/23/2021 16:32,5474,85,215,104,0,34,30,35,0,0,0,0,5
3/23/2021 16:36,5466,85,213,104,0,35,35,34,0,0,0,0,0
3/23/2021 16:40,7045,85,213,126,0,29,44,37,4,4,4,4,0
3/23/2021 16:44,5898,85,173,112,0,35,35,38,0,0,0,0,4
3/23/2021 16:48,9768,85,215,168,0,33,63,57,4,4,4,3,0
3/23/2021 16:52,5423,85,215,102,0,35,31,33,0,0,0,0,3
3/23/2021 16:56,5541,85,213,106,0,34,36,36,0,0,0,0,0
3/23/2021 17:00,8748,85,215,152,0,33,55,48,4,4,4,4,0
3/23/2021 17:04,5663,85,215,106,0,30,33,38,0,0,0,0,5
3/23/2021 17:08,9858,85,213,172,0,35,66,56,4,3,4,4,0
3/23/2021 17:12,5515,85,173,106,0,35,32,35,0,0,0,0,4
3/23/2021 17:16,5456,85,213,104,0,34,35,35,0,0,0,0,0
3/23/2021 17:20,9402,85,215,164,0,35,61,53,4,4,4,3,0
3/23/2021 17:24,5233,85,215,98,0,31,30,34,0,0,0,0,3
3/23/2021 17:28,10497,85,215,182,0,38,68,60,4,4,4,4,0
3/23/2021 17:32,6723,85,215,130,0,48,41,37,0,0,0,0,4
3/23/2021 17:36,5371,85,213,102,0,34,34,34,0,0,0,0,0
3/23/2021 17:40,9278,85,213,164,0,35,61,52,4,4,4,4,0
3/23/2021 17:44,4806,85,173,92,0,30,26,32,0,0,0,0,4
3/23/2021 17:48,9220,85,215,160,0,34,59,53,4,4,4,2,0
3/23/2021 17:52,5399,85,215,102,0,35,30,34,0,0,0,0,3
3/23/2021 17:56,5456,85,213,104,0,34,35,35,0,0,0,0,0
3/23/2021 18:00,9046,85,215,160,0,35,59,52,2,4,4,4,0
