datetime,len_sum,smallest,largest,count_sum,occupied,0xffff,0xbfb8,0x0000,0x0cd0,0x469a,0xab52,0x0e91,0x6493
2021-03-23 00:03:02,5906,85,213,104,0,22,37,33,4,4,4,0,0
2021-03-23 00:06:02,4428,85,213,84,0,27,29,28,0,0,0,0,0
2021-03-23 00:09:02,5072,85,215,92,0,26,34,28,0,0,0,4,0
2021-03-23 00:12:02,5575,85,215,98,0,23,29,34,4,4,0,0,4
2021-03-23 00:15:02,4891,85,213,90,0,26,32,28,0,0,4,0,0
2021-03-23 00:18:02,4710,85,173,88,0,27,31,26,0,0,0,4,0
2021-03-23 00:21:02,6003,85,213,106,0,22,35,38,4,4,0,0,3
2021-03-23 00:24:02,5101,85,213,94,0,27,34,29,0,0,4,0,0
2021-03-23 00:27:02,4551,85,215,82,0,21,29,30,0,0,0,2,0
2021-03-23 00:30:02,4592,85,173,88,0,28,26,29,0,0,0,0,5
2021-03-23 00:33:02,7255,85,213,126,0,27,47,41,4,3,4,0,0
2021-03-23 00:36:02,4545,85,215,82,0,22,29,27,0,0,0,4,0
2021-03-23 00:39:02,6840,85,215,128,0,45,42,37,0,0,0,0,4
2021-03-23 00:42:02,4860,85,213,88,0,23,28,29,4,4,0,0,0
2021-03-23 00:45:02,5206,85,213,96,0,27,35,30,0,0,4,0,0
2021-03-23 00:48:02,5234,85,173,96,0,27,35,30,0,0,0,4,0
2021-03-23 00:51:02,5446,85,213,96,0,22,29,34,4,4,0,0,3
2021-03-23 00:54:02,5475,85,213,98,0,27,36,31,0,0,4,0,0
2021-03-23 00:57:02,4551,85,215,82,0,23,29,27,0,0,0,3,0
2021-03-23 01:00:02,4614,85,173,88,0,27,28,30,0,0,0,0,3
2021-03-23 01:03:02,6064,85,213,108,0,27,37,32,4,4,4,0,0
2021-03-23 01:06:02,4393,85,215,78,0,21,27,26,0,0,0,4,0
2021-03-23 01:09:02,4371,85,215,82,0,26,24,28,0,0,0,0,4
2021-03-23 01:12:02,4679,85,213,86,0,24,27,28,3,4,0,0,0
2021-03-23 01:15:02,4697,85,213,86,0,27,30,25,0,0,4,0,0
2021-03-23 01:18:02,5158,85,173,96,0,27,35,30,0,0,0,4,0
2021-03-23 01:21:02,5394,85,213,96,0,22,29,34,4,4,0,0,3
2021-03-23 01:24:02,5004,85,213,92,0,27,33,28,0,0,4,0,0
2021-03-23 01:27:02,4599,85,215,82,0,23,29,27,0,0,0,3,0
2021-03-23 01:30:02,4602,85,173,88,0,27,26,30,0,0,0,0,5
2021-03-23 01:33:02,6559,85,213,114,0,27,40,37,4,4,2,0,0
2021-03-23 01:36:02,4671,85,215,82,0,23,29,26,0,0,0,4,0
2021-03-23 01:39:02,4724,85,215,88,0,27,27,30,0,0,0,0,4
2021-03-23 01:42:02,7569,85,213,138,0,40,49,40,5,4,0,0,0
2021-03-23 01:45:02,5161,85,213,94,0,27,34,29,0,0,4,0,0
2021-03-23 01:48:02,4634,85,173,88,0,27,31,26,0,0,0,4,0
2021-03-23 01:51:02,5138,85,213,92,0,22,27,32,4,4,0,0,3
2021-03-23 01:54:02,5172,85,213,92,0,26,34,28,0,0,4,0,0
2021-03-23 01:57:02,3982,85,215,72,0,23,24,23,0,0,0,2,0
2021-03-23 02:00:02,4850,85,173,92,0,26,29,32,0,0,0,0,5
2021-03-23 02:03:02,6379,85,213,114,0,27,40,35,4,4,4,0,0
2021-03-23 02:06:02,4230,85,215,76,0,22,26,24,0,0,0,4,0
2021-03-23 02:09:02,4561,85,215,86,0,28,26,28,0,0,0,0,4
2021-03-23 02:12:02,5108,85,213,92,0,23,30,32,3,4,0,0,0
2021-03-23 02:15:02,4532,85,213,84,0,26,29,24,0,0,5,0,0
2021-03-23 02:18:02,5492,85,173,100,0,27,37,32,0,0,0,4,0
2021-03-23 02:21:02,5328,85,213,96,0,23,29,33,4,4,0,0,3
2021-03-23 02:24:02,5169,85,213,94,0,25,35,30,0,0,4,0,0
2021-03-23 02:27:02,4731,85,215,86,0,28,29,26,0,0,0,3,0
2021-03-23 02:30:02,4482,85,173,84,0,22,26,31,0,0,0,0,5
2021-03-23 02:33:02,7657,85,213,130,0,28,49,43,4,2,4,0,0
2021-03-23 02:36:02,4240,85,215,76,0,23,26,23,0,0,0,4,0
2021-03-23 02:39:02,4829,85,215,90,0,27,28,31,0,0,0,0,4
2021-03-23 02:42:02,5764,85,213,104,0,27,36,34,4,3,0,0,0
2021-03-23 02:45:02,7321,85,173,134,0,39,52,35,0,0,4,4,0
2021-03-23 02:48:02,4222,85,173,80,0,27,24,26,0,0,0,0,3
2021-03-23 02:51:02,5194,85,213,92,0,23,30,33,2,4,0,0,0
2021-03-23 02:54:02,5279,85,213,94,0,27,34,29,0,0,4,0,0
2021-03-23 02:57:02,5358,85,215,96,0,27,35,31,0,0,0,3,0
2021-03-23 03:00:02,3873,85,173,74,0,22,20,27,0,0,0,0,5
2021-03-23 03:03:02,6746,85,213,120,0,27,43,38,4,4,4,0,0
2021-03-23 03:06:02,4230,85,215,76,0,22,26,24,0,0,0,4,0
2021-03-23 03:09:02,4466,85,215,84,0,27,24,29,0,0,0,0,4
2021-03-23 03:12:02,6076,85,213,108,0,26,37,37,4,4,0,0,0
2021-03-23 03:15:02,5672,85,213,100,0,23,38,31,0,0,4,4,0
2021-03-23 03:18:02,4424,85,173,84,0,27,26,28,0,0,0,0,3
2021-03-23 03:21:02,5497,85,213,98,0,23,33,34,4,4,0,0,0
2021-03-23 03:24:02,5166,85,173,96,0,27,35,30,0,0,4,0,0
2021-03-23 03:27:02,4985,85,215,90,0,26,33,28,0,0,0,3,0
2021-03-23 03:30:02,4226,85,173,80,0,23,23,29,0,0,0,0,5
2021-03-23 03:33:02,6592,85,213,116,0,27,41,36,4,4,4,0,0
2021-03-23 03:36:02,4488,85,215,80,0,22,28,26,0,0,0,4,0
2021-03-23 03:39:02,4313,85,215,82,0,27,26,27,0,0,0,0,2
2021-03-23 03:42:02,6119,85,213,110,0,27,38,37,4,4,0,0,0
2021-03-23 03:45:02,5702,85,173,100,0,23,38,31,0,0,4,4,0
2021-03-23 03:48:02,6344,85,173,120,0,42,39,36,0,0,0,0,3
2021-03-23 03:51:02,5475,85,213,98,0,24,33,33,4,4,0,0,0
2021-03-23 03:54:02,5225,85,213,94,0,27,34,29,0,0,4,0,0
2021-03-23 03:57:02,5243,85,215,94,0,26,34,31,0,0,0,3,0
2021-03-23 04:00:02,3863,85,173,74,0,23,20,26,0,0,0,0,5
2021-03-23 04:03:02,7258,85,213,128,0,27,47,42,5,4,3,0,0
2021-03-23 04:06:02,4325,85,215,78,0,23,27,24,0,0,0,4,0
2021-03-23 04:09:02,4839,85,215,90,0,26,29,31,0,0,0,0,4
2021-03-23 04:12:02,5913,85,213,106,0,27,36,35,4,4,0,0,0
2021-03-23 04:15:02,5709,85,213,102,0,22,40,32,0,0,3,5,0
2021-03-23 04:18:02,4137,85,173,78,0,25,23,27,0,0,0,0,3
2021-03-23 04:21:02,5165,85,213,94,0,24,31,31,4,4,0,0,0
2021-03-23 04:24:02,5040,85,213,92,0,26,33,28,0,0,3,2,0
2021-03-23 04:27:02,4963,0,215,92,0,27,29,31,0,0,0,1,4
2021-03-23 04:30:02,3637,85,173,70,0,23,23,24,0,0,0,0,0
2021-03-23 04:33:02,6910,85,213,120,0,26,43,39,4,4,4,0,0
2021-03-23 04:36:02,4971,85,215,90,0,27,32,27,0,0,0,4,0
2021-03-23 04:39:02,4288,85,215,80,0,23,25,28,0,0,0,0,4
2021-03-23 04:42:02,6224,85,213,112,0,27,39,38,4,4,0,0,0
2021-03-23 04:45:02,4739,85,173,86,0,22,31,25,0,0,4,4,0
2021-03-23 04:48:02,4690,85,173,88,0,27,28,30,0,0,0,0,3
2021-03-23 04:51:02,7376,85,213,136,0,42,48,38,4,4,0,0,0
2021-03-23 04:54:02,5488,85,215,96,0,23,36,30,0,0,4,3,0
2021-03-23 04:57:02,4307,85,173,82,0,27,24,27,0,0,0,0,4
2021-03-23 05:00:02,3274,85,173,64,0,23,20,21,0,0,0,0,0
2021-03-23 05:03:02,7437,85,213,130,0,26,48,44,4,4,4,0,0
2021-03-23 05:06:02,5237,85,215,94,0,27,34,29,0,0,0,4,0
2021-03-23 05:09:02,4195,85,215,78,0,23,23,28,0,0,0,0,4
2021-03-23 05:12:02,5913,85,213,106,0,27,36,35,4,4,0,0,0
2021-03-23 05:15:02,5914,85,213,104,0,23,40,32,0,0,4,5,0
2021-03-23 05:18:02,4242,85,173,80,0,25,25,27,0,0,0,0,3
2021-03-23 05:21:02,6276,85,213,112,0,28,39,37,4,4,0,0,0
2021-03-23 05:24:02,5494,85,215,96,0,23,36,31,0,0,3,3,0
2021-03-23 05:27:02,4755,85,173,90,0,27,27,31,0,0,0,0,5
2021-03-23 05:30:02,3169,85,173,62,0,23,19,20,0,0,0,0,0
2021-03-23 05:33:02,7113,85,213,122,0,26,44,40,4,4,4,0,0
2021-03-23 05:36:02,5332,85,215,96,0,26,35,31,0,0,0,4,0
2021-03-23 05:39:02,3832,85,215,72,0,23,20,25,0,0,0,0,4
2021-03-23 05:42:02,5919,85,213,106,0,26,36,36,4,4,0,0,0
2021-03-23 05:45:02,5370,85,173,96,0,23,36,30,0,0,4,3,0
2021-03-23 05:48:02,4595,85,173,86,0,26,28,29,0,0,0,0,3
2021-03-23 05:51:02,5816,85,213,104,0,26,35,35,4,4,0,0,0
2021-03-23 05:54:02,8393,85,215,146,0,39,57,43,0,0,4,3,0
2021-03-23 05:57:02,4402,85,173,84,0,26,24,29,0,0,0,0,5
2021-03-23 06:00:02,3542,85,173,68,0,22,23,23,0,0,0,0,0
2021-03-23 06:03:02,6697,85,213,118,0,26,42,38,4,4,4,0,0
2021-03-23 06:06:02,5427,85,215,98,0,27,36,31,0,0,0,4,0
2021-03-23 06:09:02,3832,85,215,72,0,23,20,25,0,0,0,0,4
2021-03-23 06:12:02,5713,85,213,102,0,26,34,34,4,4,0,0,0
2021-03-23 06:15:02,5825,85,213,102,0,23,39,32,0,0,4,4,0
2021-03-23 06:18:02,4337,85,173,82,0,26,25,28,0,0,0,0,3
2021-03-23 06:21:02,6011,85,213,110,0,29,37,36,4,4,0,0,0
2021-03-23 06:24:02,5414,85,215,96,0,23,36,31,0,0,4,2,0
2021-03-23 06:27:02,4670,85,173,88,0,25,26,32,0,0,0,0,5
2021-03-23 06:30:02,3369,85,173,66,0,24,21,21,0,0,0,0,0
2021-03-23 06:33:02,8093,85,215,138,0,26,52,46,2,4,4,4,0
2021-03-23 06:36:02,4266,85,215,80,0,26,23,27,0,0,0,0,4
2021-03-23 06:39:02,3637,85,173,70,0,23,23,24,0,0,0,0,0
2021-03-23 06:42:02,5558,85,213,100,0,27,33,32,4,4,0,0,0
2021-03-23 06:45:02,5851,85,173,106,0,27,40,31,0,0,4,4,0
2021-03-23 06:48:02,4407,85,173,82,0,23,26,30,0,0,0,0,3
2021-03-23 06:51:02,5828,85,213,104,0,27,36,34,4,3,0,0,0
2021-03-23 06:54:02,5949,85,215,102,0,23,39,33,0,0,4,3,0
2021-03-23 06:57:02,6297,85,173,122,0,43,43,34,0,0,0,0,2
2021-03-23 07:00:02,4428,85,213,84,0,27,29,28,0,0,0,0,0
2021-03-23 07:03:02,7107,85,215,122,0,23,45,38,4,4,4,4,0
2021-03-23 07:06:02,4724,85,215,88,0,27,27,30,0,0,0,0,4
2021-03-23 07:09:02,3274,85,173,64,0,23,20,21,0,0,0,0,0
