datetime,len_sum,smallest,largest,count_sum,occupied,0xffff,0xbfb8,0x0000,0x0cd0,0x469a,0xab52,0x0e91,0x6493
2021-03-23 00:05:02,9190,19,213,188,0,42,67,54,9,7,9,0,0
2021-03-23 00:10:02,8277,19,215,162,0,41,54,52,0,0,0,8,7
2021-03-23 00:15:02,8994,19,213,180,0,41,62,54,8,7,8,0,0
2021-03-23 00:20:02,8013,19,173,158,0,41,54,50,0,0,0,8,5
2021-03-23 00:25:02,9152,19,213,184,0,42,64,55,8,7,8,0,0
2021-03-23 00:30:02,8229,19,215,162,0,42,52,55,0,0,0,5,8
2021-03-23 00:35:02,9596,19,213,188,0,42,68,57,8,5,8,0,0
2021-03-23 00:40:02,10376,19,215,200,0,59,68,59,0,0,0,8,6
2021-03-23 00:45:02,9247,19,213,186,0,43,65,55,8,7,8,0,0
2021-03-23 00:50:02,7918,19,173,156,0,42,52,49,0,0,0,8,5
2021-03-23 00:55:02,9683,19,213,190,0,42,67,58,8,7,8,0,0
2021-03-23 01:00:02,8156,19,215,160,0,42,54,52,0,0,0,7,5
2021-03-23 01:05:02,8263,19,213,166,0,40,55,49,8,7,7,0,0
2021-03-23 01:10:02,8011,19,215,158,0,42,51,50,0,0,0,8,7
2021-03-23 01:15:02,8462,19,213,172,0,43,58,49,7,7,8,0,0
2021-03-23 01:20:02,7842,19,173,156,0,42,52,49,0,0,0,8,5
2021-03-23 01:25:02,9313,19,213,186,0,42,65,56,8,7,8,0,0
2021-03-23 01:30:02,8039,19,215,158,0,42,50,52,0,0,0,6,8
2021-03-23 01:35:02,8671,19,213,170,0,42,57,52,8,7,4,0,0
2021-03-23 01:40:02,9211,19,215,174,0,46,59,56,0,0,0,7,6
2021-03-23 01:45:02,11296,19,213,224,0,56,81,62,10,7,8,0,0
2021-03-23 01:50:02,7204,19,173,144,0,41,46,45,0,0,0,7,5
2021-03-23 01:55:02,8948,19,213,176,0,41,61,52,7,7,8,0,0
2021-03-23 02:00:02,7985,19,215,154,0,42,49,52,0,0,0,3,8
2021-03-23 02:05:02,8510,19,213,172,0,42,58,50,7,7,8,0,0
2021-03-23 02:10:02,8011,19,215,158,0,42,51,50,0,0,0,8,7
2021-03-23 02:15:02,8802,19,213,176,0,42,60,52,7,7,8,0,0
2021-03-23 02:20:02,8271,19,173,162,0,43,55,51,0,0,0,8,5
2021-03-23 02:25:02,9757,19,213,198,0,40,72,58,8,7,8,5,0
