datetime,len_sum,smallest,largest,count_sum,occupied,0xffff,0xbfb8,0x0000,0x0cd0,0x469a,0xab52,0x0e91,0x6493
2021-03-23 00:02:02,3737,85,213,66,0,15,22,21,4,4,0,0,0
2021-03-23 00:04:02,4083,85,213,74,0,19,28,23,0,0,4,0,0
2021-03-23 00:06:02,2514,85,173,48,0,15,16,17,0,0,0,0,0
2021-03-23 00:08:02,3402,85,215,60,0,16,22,18,0,0,0,4,0
2021-03-23 00:10:02,3351,85,215,62,0,18,19,21,0,0,0,0,4
2021-03-23 00:12:02,3894,85,213,68,0,15,22,23,4,4,0,0,0
2021-03-23 00:14:02,3768,85,213,68,0,18,25,21,0,0,4,0,0
2021-03-23 00:16:02,2246,85,173,44,0,16,14,14,0,0,0,0,0
2021-03-23 00:18:02,3587,85,173,66,0,19,24,19,0,0,0,4,0
2021-03-23 00:20:02,3189,85,173,58,0,14,19,22,0,0,0,0,3
2021-03-23 00:22:02,3832,85,213,68,0,16,22,22,4,4,0,0,0
2021-03-23 00:24:02,4083,85,213,74,0,19,28,23,0,0,4,0,0
2021-03-23 00:26:02,2887,85,173,54,0,14,19,20,0,0,0,1,0
2021-03-23 00:28:02,3070,85,215,56,0,19,19,17,0,0,0,1,0
2021-03-23 00:30:02,3186,85,173,60,0,16,17,22,0,0,0,0,5
2021-03-23 00:32:02,3733,85,213,66,0,15,22,22,4,3,0,0,0
2021-03-23 00:34:02,4550,85,213,80,0,19,31,26,0,0,4,0,0
2021-03-23 00:36:02,3517,85,215,62,0,15,23,20,0,0,0,4,0
2021-03-23 00:38:02,4796,85,173,92,0,37,32,23,0,0,0,0,0
2021-03-23 00:40:02,3072,85,215,56,0,15,16,21,0,0,0,0,4
2021-03-23 00:42:02,3832,85,213,68,0,16,22,22,4,4,0,0,0
2021-03-23 00:44:02,4083,85,213,74,0,19,28,23,0,0,4,0,0
2021-03-23 00:46:02,3762,85,173,68,0,16,26,22,0,0,0,4,0
2021-03-23 00:48:02,2595,85,173,50,0,19,16,15,0,0,0,0,0
2021-03-23 00:50:02,2570,85,173,48,0,15,13,17,0,0,0,0,3
2021-03-23 00:52:02,4152,85,213,72,0,15,24,25,4,4,0,0,0
2021-03-23 00:54:02,4199,85,213,74,0,19,28,23,0,0,4,0,0
2021-03-23 00:56:02,3628,85,215,64,0,16,24,21,0,0,0,3,0
2021-03-23 00:58:02,2680,85,173,52,0,19,17,16,0,0,0,0,0
2021-03-23 01:00:02,2857,85,173,54,0,15,16,20,0,0,0,0,3
2021-03-23 01:02:02,3737,85,213,66,0,15,21,22,4,4,0,0,0
2021-03-23 01:04:02,3250,85,213,60,0,19,21,16,0,0,4,0,0
2021-03-23 01:06:02,3470,85,215,60,0,14,22,20,0,0,0,4,0
2021-03-23 01:08:02,2785,85,173,54,0,19,18,17,0,0,0,0,0
2021-03-23 01:10:02,2709,85,215,50,0,15,13,18,0,0,0,0,4
2021-03-23 01:12:02,3556,85,213,64,0,16,20,21,3,4,0,0,0
2021-03-23 01:14:02,3679,85,213,66,0,19,24,19,0,0,4,0,0
2021-03-23 01:16:02,3038,85,173,56,0,15,20,17,0,0,0,4,0
2021-03-23 01:18:02,3138,85,173,60,0,20,21,19,0,0,0,0,0
2021-03-23 01:20:02,2570,85,173,48,0,15,13,17,0,0,0,0,3
2021-03-23 01:22:02,3757,85,213,66,0,15,21,22,4,4,0,0,0
2021-03-23 01:24:02,4071,85,213,74,0,19,28,23,0,0,4,0,0
2021-03-23 01:26:02,3581,85,215,62,0,15,23,21,0,0,0,3,0
2021-03-23 01:28:02,2880,85,173,56,0,20,19,17,0,0,0,0,0
2021-03-23 01:30:02,2740,85,173,52,0,15,13,19,0,0,0,0,5
2021-03-23 01:32:02,4152,85,213,72,0,15,24,25,4,4,0,0,0
2021-03-23 01:34:02,3330,85,213,60,0,19,21,18,0,0,2,0,0
2021-03-23 01:36:02,3748,85,215,64,0,16,24,20,0,0,0,4,0
2021-03-23 01:38:02,3043,85,173,58,0,19,20,19,0,0,0,0,0
2021-03-23 01:40:02,3343,85,215,62,0,19,18,21,0,0,0,0,4
2021-03-23 01:42:02,5907,85,213,106,0,29,38,30,5,4,0,0,0
2021-03-23 01:44:02,3885,85,213,70,0,19,26,21,0,0,4,0,0
2021-03-23 01:46:02,3030,85,173,56,0,15,20,17,0,0,0,4,0
2021-03-23 01:48:02,2880,85,173,56,0,20,19,17,0,0,0,0,0
2021-03-23 01:50:02,2475,85,173,46,0,14,12,17,0,0,0,0,3
2021-03-23 01:52:02,3586,85,213,64,0,15,20,21,4,4,0,0,0
2021-03-23 01:54:02,4249,85,213,74,0,19,29,22,0,0,4,0,0
2021-03-23 01:56:02,2964,85,215,52,0,15,18,17,0,0,0,2,0
2021-03-23 01:58:02,3043,85,173,58,0,19,20,19,0,0,0,0,0
2021-03-23 02:00:02,2825,85,173,54,0,15,15,19,0,0,0,0,5
2021-03-23 02:02:02,3219,85,213,58,0,15,17,18,4,4,0,0,0
2021-03-23 02:04:02,4168,85,213,76,0,19,29,24,0,0,4,0,0
2021-03-23 02:06:02,3222,85,215,56,0,15,20,17,0,0,0,4,0
2021-03-23 02:08:02,2880,85,173,56,0,20,19,17,0,0,0,0,0
2021-03-23 02:10:02,2709,85,215,50,0,15,13,18,0,0,0,0,4
2021-03-23 02:12:02,4080,85,213,72,0,16,24,25,3,4,0,0,0
2021-03-23 02:14:02,3609,85,213,66,0,19,24,18,0,0,5,0,0
2021-03-23 02:16:02,3372,85,173,60,0,15,22,19,0,0,0,4,0
2021-03-23 02:18:02,3043,85,173,58,0,19,20,19,0,0,0,0,0
2021-03-23 02:20:02,2665,85,173,50,0,16,14,17,0,0,0,0,3
2021-03-23 02:22:02,4069,85,213,74,0,19,24,23,4,4,0,0,0
2021-03-23 02:24:02,3763,85,213,66,0,13,26,23,0,0,4,0,0
2021-03-23 02:26:02,3420,85,215,60,0,17,21,19,0,0,0,3,0
2021-03-23 02:28:02,3374,85,173,64,0,19,18,22,0,0,0,0,5
2021-03-23 02:30:02,2419,85,173,46,0,14,16,16,0,0,0,0,0
2021-03-23 02:32:02,4020,85,213,72,0,20,24,22,4,2,0,0,0
2021-03-23 02:34:02,4560,85,213,76,0,15,30,27,0,0,4,0,0
2021-03-23 02:36:02,3317,85,215,58,0,16,21,17,0,0,0,4,0
2021-03-23 02:38:02,3706,85,215,68,0,19,21,24,0,0,0,0,4
2021-03-23 02:40:02,2151,85,173,42,0,15,13,14,0,0,0,0,0
2021-03-23 02:42:02,4736,85,213,84,0,20,30,27,4,3,0,0,0
2021-03-23 02:44:02,5246,85,173,96,0,27,38,27,0,0,4,0,0
2021-03-23 02:46:02,3093,85,173,58,0,20,20,14,0,0,0,4,0
2021-03-23 02:48:02,3204,85,173,60,0,19,18,20,0,0,0,0,3
2021-03-23 02:50:02,2514,85,173,48,0,15,16,17,0,0,0,0,0
2021-03-23 02:52:02,4394,85,213,76,0,19,25,26,2,4,0,0,0
2021-03-23 02:54:02,3565,85,213,62,0,16,23,19,0,0,4,0,0
2021-03-23 02:56:02,3238,85,215,56,0,15,20,18,0,0,0,3,0
2021-03-23 02:58:02,3737,85,173,70,0,19,21,25,0,0,0,0,5
2021-03-23 03:00:02,2256,85,173,44,0,15,14,15,0,0,0,0,0
2021-03-23 03:02:02,4633,85,213,82,0,19,28,27,4,4,0,0,0
2021-03-23 03:04:02,3036,85,173,56,0,15,20,17,0,0,4,0,0
2021-03-23 03:06:02,3307,85,215,58,0,15,21,18,0,0,0,4,0
