datetime,len_sum,smallest,largest,count_sum,occupied,0xffff,0xbfb8,0x0000,0x0cd0,0x469a,0xab52,0x0e91,0x6493
2021-03-23 00:00:07,95,95,95,2,0,1,1,0,0,0,0,0,0
2021-03-23 00:00:12,95,95,95,2,0,1,0,1,0,0,0,0,0
2021-03-23 00:00:17,95,95,95,2,0,1,1,0,0,0,0,0,0
2021-03-23 00:00:22,95,95,95,2,0,1,0,1,0,0,0,0,0
2021-03-23 00:00:27,95,95,95,2,0,1,1,0,0,0,0,0,0
2021-03-23 00:00:32,161,161,161,2,0,0,1,0,1,0,0,0,0
2021-03-23 00:00:37,167,167,167,2,0,0,1,0,1,0,0,0,0
2021-03-23 00:00:42,1468,85,213,24,0,0,8,10,2,4,0,0,0
2021-03-23 00:00:47,95,95,95,2,0,1,0,1,0,0,0,0,0
2021-03-23 00:00:52,353,85,173,6,0,1,3,2,0,0,0,0,0
2021-03-23 00:00:57,95,95,95,2,0,1,0,1,0,0,0,0,0
2021-03-23 00:01:02,95,95,95,2,0,1,1,0,0,0,0,0,0
2021-03-23 00:01:07,95,95,95,2,0,1,0,1,0,0,0,0,0
2021-03-23 00:01:12,95,95,95,2,0,1,1,0,0,0,0,0,0
2021-03-23 00:01:17,95,95,95,2,0,1,0,1,0,0,0,0,0
2021-03-23 00:01:22,173,173,173,2,0,0,1,1,0,0,0,0,0
2021-03-23 00:01:27,85,85,85,2,0,0,1,1,0,0,0,0,0
2021-03-23 00:01:32,95,95,95,2,0,1,1,0,0,0,0,0,0
2021-03-23 00:01:37,95,95,95,2,0,1,0,1,0,0,0,0,0
2021-03-23 00:01:42,95,95,95,2,0,1,1,0,0,0,0,0,0
2021-03-23 00:01:47,95,95,95,2,0,1,0,1,0,0,0,0,0
2021-03-23 00:01:52,95,95,95,2,0,1,1,0,0,0,0,0,0
2021-03-23 00:01:57,95,95,95,2,0,1,0,1,0,0,0,0,0
2021-03-23 00:02:02,95,95,95,2,0,1,1,0,0,0,0,0,0
2021-03-23 00:02:07,173,173,173,2,0,0,1,1,0,0,0,0,0
2021-03-23 00:02:12,85,85,85,2,0,0,1,1,0,0,0,0,0
2021-03-23 00:02:17,161,161,161,2,0,0,1,0,0,0,1,0,0
2021-03-23 00:02:22,167,167,167,2,0,0,1,0,0,0,1,0,0
2021-03-23 00:02:27,109,109,109,2,0,0,1,1,0,0,0,0,0
2021-03-23 00:02:32,109,109,109,2,0,0,1,1,0,0,0,0,0
2021-03-23 00:02:37,161,161,161,2,0,0,1,1,0,0,0,0,0
2021-03-23 00:02:42,539,93,167,10,0,0,5,3,0,0,2,0,0
2021-03-23 00:02:47,95,95,95,2,0,1,0,1,0,0,0,0,0
2021-03-23 00:02:52,95,95,95,2,0,1,1,0,0,0,0,0,0
2021-03-23 00:02:57,95,95,95,2,0,1,0,1,0,0,0,0,0
2021-03-23 00:03:02,95,95,95,2,0,1,1,0,0,0,0,0,0
2021-03-23 00:03:07,194,97,97,4,0,2,1,1,0,0,0,0,0
2021-03-23 00:03:12,194,97,97,4,0,2,2,0,0,0,0,0,0
2021-03-23 00:03:17,498,85,213,8,0,1,3,4,0,0,0,0,0
2021-03-23 00:03:22,95,95,95,2,0,1,1,0,0,0,0,0,0
2021-03-23 00:03:27,363,85,173,6,0,0,3,3,0,0,0,0,0
2021-03-23 00:03:32,95,95,95,2,0,1,0,1,0,0,0,0,0
2021-03-23 00:03:37,95,95,95,2,0,1,1,0,0,0,0,0,0
2021-03-23 00:03:42,95,95,95,2,0,1,0,1,0,0,0,0,0
2021-03-23 00:03:47,95,95,95,2,0,1,1,0,0,0,0,0,0
2021-03-23 00:03:52,95,95,95,2,0,1,0,1,0,0,0,0,0
2021-03-23 00:03:57,95,95,95,2,0,1,1,0,0,0,0,0,0
2021-03-23 00:04:02,95,95,95,2,0,1,0,1,0,0,0,0,0
2021-03-23 00:04:07,105,105,105,2,0,0,1,1,0,0,0,0,0
2021-03-23 00:04:12,173,173,173,2,0,0,1,1,0,0,0,0,0
2021-03-23 00:04:17,85,85,85,2,0,0,1,1,0,0,0,0,0
2021-03-23 00:04:22,95,95,95,2,0,1,1,0,0,0,0,0,0
