-8.908166868284111972e-02
-8.029598910434443404e-02
-7.769520929297646372e-02
-7.890804694694530941e-02
-8.215908366751167868e-02
-7.934585888885126170e-02
-1.067353823911183497e-01
1.580213373404145694e-01
1.255255190529832587e+00
1.604274579168559534e+00
1.835480114918881300e+00
2.014739753072562145e+00
2.050790790117905438e+00
2.178970471337992265e+00
2.135545425666901309e+00
2.225274210734365710e+00
2.433489006211699390e+00
2.579798157742658304e+00
2.788824749097966293e+00
3.106208415784689869e+00
3.094586657648530803e+00
3.075504118660337127e+00
3.035495922525961454e+00
3.170442626346360093e+00
3.077085289392116341e+00
3.583898716771098503e+00
4.170757425208291735e+00
4.771310112185440211e+00
4.672573720404926689e+00
5.251195580524722573e+00
5.312708552150434471e+00
4.939867540645042965e+00
2.686825841425393158e+00
2.646954887934994449e+00
2.430241213057924732e+00
2.245193709716576613e+00
2.352391996794069406e+00
2.446450101839259261e+00
2.542268047946221188e+00
2.674446324280525644e+00
2.839139287822430191e+00
2.858686830082993513e+00
2.902619046353098753e+00
2.934467523173649006e+00
2.981536463196285958e+00
2.911263627329140569e+00
2.946965834545689944e+00
2.954877421332033016e+00
3.380747872756543870e+00
3.866358447634048456e+00
3.298020322669606763e+00
4.042119575911384821e+00
3.329072329918787876e+00
4.256731434060878172e+00
4.393902201432189791e+00
3.967665180019733118e+00
2.689665801945584800e+00
2.218648423329530495e+00
9.864376412326731902e-01
7.997639213415701498e-01
6.186875555036713825e-01
5.926466566210333298e-01
5.678758589730728001e-01
5.576521755740351249e-01
5.533269525465869254e-01
5.550265647470232766e-01
5.039891052452567521e-01
2.378032332978152752e-01
3.120978029831373846e-01
1.550705910998519954e-01
-1.996534108534014362e-01
-1.988206757757593479e-01
-1.959499151412316675e-01
3.836333133961711273e-01
1.954138120388060340e-02
-3.979196183975186596e-02
-4.736325592857693056e-02
4.277364913939721847e-01
5.384093862497657534e-01
8.702622932917427612e-01
1.025957968130417397e+00
1.110160890186779659e+00
1.264311480505878382e+00
1.451907208181068887e+00
1.544675744436899034e+00
1.544042211390456165e+00
1.454959033450767603e+00
1.445522526843662225e+00
1.479676422899929733e+00
1.438460403860642112e+00
1.449479739186885441e+00
1.426214514209142692e+00
1.447737771356143233e+00
1.431842292174599685e+00
1.433748237681663484e+00
1.433174943468011886e+00
1.430301482178919503e+00
1.417377424909190831e+00
1.427160155471253855e+00
1.442990932420170846e+00
1.452552442017271295e+00
1.442836724747742050e+00
1.497703174695079298e+00
1.473194571270410203e+00
1.494544192935946203e+00
1.505289452722145871e+00
1.608701311819708435e+00
1.572441457693765532e+00
1.599342885849359241e+00
1.626971108101344043e+00
1.615382492147273918e+00
1.625571851727132699e+00
1.544840525378870177e+00
1.481040090218748828e+00
1.401508574647291949e+00
1.428319174686156545e+00
1.779349442389672742e+00
1.831918805092478397e+00
2.402394397791806746e+00
2.686439679232227817e+00
1.966980530053304310e+00
2.608698652698236309e+00
2.083355263578124728e+00
2.236813646855886795e+00
2.345309396006413305e+00
